# activity_index; type; from_event; to_event; lower_bound; upper_bound
2228; "change"; 366; 123; 3; 62
2229; "change"; 366; 135; 3; 62
2230; "change"; 366; 143; 3; 62
2231; "change"; 366; 153; 3; 62
2232; "change"; 366; 165; 3; 62
2233; "change"; 366; 175; 3; 62
2234; "change"; 366; 191; 3; 62
2235; "change"; 366; 211; 3; 62
2236; "change"; 366; 227; 3; 62
2237; "change"; 366; 237; 3; 62
2238; "change"; 366; 249; 3; 62
2239; "change"; 366; 261; 3; 62
2240; "change"; 366; 277; 3; 62
2241; "change"; 366; 289; 3; 62
2242; "change"; 366; 301; 3; 62
2243; "change"; 366; 313; 3; 62
2244; "change"; 366; 321; 3; 62
2245; "change"; 368; 17; 3; 62
2246; "change"; 368; 37; 3; 62
2247; "change"; 368; 45; 3; 62
2248; "change"; 368; 65; 3; 62
2249; "change"; 368; 85; 3; 62
2250; "change"; 368; 97; 3; 62
2251; "change"; 368; 113; 3; 62
2252; "change"; 368; 125; 3; 62
2253; "change"; 368; 133; 3; 62
2254; "change"; 368; 145; 3; 62
2255; "change"; 368; 177; 3; 62
2256; "change"; 368; 193; 3; 62
2257; "change"; 368; 209; 3; 62
2258; "change"; 368; 225; 3; 62
2259; "change"; 368; 239; 3; 62
2260; "change"; 368; 251; 3; 62
2261; "change"; 368; 263; 3; 62
2262; "change"; 368; 275; 3; 62
2263; "change"; 368; 287; 3; 62
2264; "change"; 368; 299; 3; 62
2265; "change"; 368; 311; 3; 62
2266; "change"; 368; 323; 3; 62
2267; "change"; 370; 15; 3; 62
2268; "change"; 370; 35; 3; 62
2269; "change"; 370; 47; 3; 62
2270; "change"; 370; 67; 3; 62
2271; "change"; 370; 179; 3; 62
2272; "change"; 370; 195; 3; 62
2273; "change"; 370; 207; 3; 62
2274; "change"; 370; 223; 3; 62
2275; "change"; 370; 241; 3; 62
2276; "change"; 370; 253; 3; 62
2277; "change"; 370; 265; 3; 62
2278; "change"; 370; 273; 3; 62
2279; "change"; 370; 285; 3; 62
2280; "change"; 370; 297; 3; 62
2281; "change"; 370; 309; 3; 62
2282; "change"; 370; 325; 3; 62
2283; "change"; 372; 5; 3; 62
2284; "change"; 372; 25; 3; 62
2285; "change"; 372; 57; 3; 62
2286; "change"; 372; 77; 3; 62
2287; "change"; 372; 181; 3; 62
2288; "change"; 372; 197; 3; 62
2289; "change"; 372; 205; 3; 62
2290; "change"; 372; 221; 3; 62
2291; "change"; 374; 7; 3; 62
2292; "change"; 374; 27; 3; 62
2293; "change"; 374; 55; 3; 62
2294; "change"; 374; 75; 3; 62
2295; "change"; 376; 9; 3; 62
2296; "change"; 376; 29; 3; 62
2297; "change"; 376; 53; 3; 62
2298; "change"; 376; 73; 3; 62
2299; "change"; 380; 89; 3; 62
2300; "change"; 380; 101; 3; 62
2301; "change"; 380; 109; 3; 62
2302; "change"; 380; 121; 3; 62
2303; "change"; 380; 155; 3; 62
2304; "change"; 380; 163; 3; 62
2305; "change"; 380; 173; 3; 62
2306; "change"; 380; 189; 3; 62
2307; "change"; 380; 213; 3; 62
2308; "change"; 380; 229; 3; 62
2309; "change"; 382; 87; 3; 62
2310; "change"; 382; 99; 3; 62
2311; "change"; 382; 111; 3; 62
2312; "change"; 382; 123; 3; 62
2313; "change"; 382; 135; 3; 62
2314; "change"; 382; 143; 3; 62
2315; "change"; 382; 153; 3; 62
2316; "change"; 382; 165; 3; 62
2317; "change"; 382; 175; 3; 62
2318; "change"; 382; 191; 3; 62
2319; "change"; 382; 211; 3; 62
2320; "change"; 382; 227; 3; 62
2321; "change"; 382; 237; 3; 62
2322; "change"; 382; 249; 3; 62
2323; "change"; 382; 261; 3; 62
2324; "change"; 382; 277; 3; 62
2325; "change"; 382; 289; 3; 62
2326; "change"; 382; 301; 3; 62
2327; "change"; 382; 313; 3; 62
2328; "change"; 382; 321; 3; 62
2329; "change"; 384; 17; 3; 62
2330; "change"; 384; 37; 3; 62
2331; "change"; 384; 45; 3; 62
2332; "change"; 384; 65; 3; 62
2333; "change"; 384; 85; 3; 62
2334; "change"; 384; 97; 3; 62
2335; "change"; 384; 113; 3; 62
2336; "change"; 384; 125; 3; 62
2337; "change"; 384; 133; 3; 62
2338; "change"; 384; 145; 3; 62
2339; "change"; 384; 177; 3; 62
2340; "change"; 384; 193; 3; 62
2341; "change"; 384; 209; 3; 62
2342; "change"; 384; 225; 3; 62
2343; "change"; 384; 239; 3; 62
2344; "change"; 384; 251; 3; 62
2345; "change"; 384; 263; 3; 62
2346; "change"; 384; 275; 3; 62
2347; "change"; 384; 287; 3; 62
2348; "change"; 384; 299; 3; 62
2349; "change"; 384; 311; 3; 62
2350; "change"; 384; 323; 3; 62
2351; "change"; 386; 15; 3; 62
2352; "change"; 386; 35; 3; 62
2353; "change"; 386; 47; 3; 62
2354; "change"; 386; 67; 3; 62
2355; "change"; 386; 179; 3; 62
2356; "change"; 386; 195; 3; 62
2357; "change"; 386; 207; 3; 62
2358; "change"; 386; 223; 3; 62
2359; "change"; 386; 241; 3; 62
2360; "change"; 386; 253; 3; 62
2361; "change"; 386; 265; 3; 62
2362; "change"; 386; 273; 3; 62
2363; "change"; 386; 285; 3; 62
2364; "change"; 386; 297; 3; 62
2365; "change"; 386; 309; 3; 62
2366; "change"; 386; 325; 3; 62
2367; "change"; 388; 5; 3; 62
2368; "change"; 388; 25; 3; 62
2369; "change"; 388; 57; 3; 62
2370; "change"; 388; 77; 3; 62
2371; "change"; 388; 181; 3; 62
2372; "change"; 388; 197; 3; 62
2373; "change"; 388; 205; 3; 62
2374; "change"; 388; 221; 3; 62
2375; "change"; 390; 7; 3; 62
2376; "change"; 390; 27; 3; 62
2377; "change"; 390; 55; 3; 62
2378; "change"; 390; 75; 3; 62
2379; "change"; 392; 9; 3; 62
2380; "change"; 392; 29; 3; 62
2381; "change"; 392; 53; 3; 62
2382; "change"; 392; 73; 3; 62
