# activity_index;   type;   from_event;   to_event;   lower_bound;   upper_bound
2169; "change"; 618; 293; 20; 319
2170; "change"; 618; 339; 20; 319
2171; "change"; 624; 27; 20; 319
2172; "change"; 624; 73; 20; 319
2173; "change"; 624; 119; 20; 319
2174; "change"; 624; 165; 20; 319
2175; "change"; 624; 205; 20; 319
2176; "change"; 624; 251; 20; 319
2177; "change"; 624; 297; 20; 319
2178; "change"; 624; 343; 20; 319
2179; "change"; 630; 775; 20; 319
2180; "change"; 630; 807; 20; 319
2181; "change"; 630; 839; 20; 319
2182; "change"; 630; 899; 20; 319
2183; "change"; 630; 931; 20; 319
2184; "change"; 630; 963; 20; 319
2185; "change"; 632; 777; 20; 319
2186; "change"; 632; 809; 20; 319
2187; "change"; 632; 841; 20; 319
2188; "change"; 632; 897; 20; 319
2189; "change"; 632; 929; 20; 319
2190; "change"; 632; 961; 20; 319
2191; "change"; 634; 33; 20; 319
2192; "change"; 634; 79; 20; 319
2193; "change"; 634; 125; 20; 319
2194; "change"; 634; 171; 20; 319
2195; "change"; 634; 199; 20; 319
2196; "change"; 634; 245; 20; 319
2197; "change"; 634; 291; 20; 319
2198; "change"; 634; 337; 20; 319
2199; "change"; 634; 779; 20; 319
2200; "change"; 634; 811; 20; 319
2201; "change"; 634; 843; 20; 319
2202; "change"; 634; 895; 20; 319
2203; "change"; 634; 927; 20; 319
2204; "change"; 634; 959; 20; 319
2205; "change"; 636; 383; 20; 319
2206; "change"; 636; 409; 20; 319
2207; "change"; 636; 435; 20; 319
2208; "change"; 636; 461; 20; 319
2209; "change"; 636; 487; 20; 319
2210; "change"; 636; 511; 20; 319
2211; "change"; 636; 537; 20; 319
2212; "change"; 636; 563; 20; 319
2213; "change"; 636; 589; 20; 319
2214; "change"; 636; 615; 20; 319
2215; "change"; 636; 781; 20; 319
2216; "change"; 636; 813; 20; 319
2217; "change"; 636; 845; 20; 319
2218; "change"; 636; 893; 20; 319
2219; "change"; 636; 925; 20; 319
2220; "change"; 636; 957; 20; 319
2221; "change"; 638; 783; 20; 319
2222; "change"; 638; 815; 20; 319
2223; "change"; 638; 847; 20; 319
2224; "change"; 638; 891; 20; 319
2225; "change"; 638; 923; 20; 319
2226; "change"; 638; 955; 20; 319
2227; "change"; 640; 785; 20; 319
2228; "change"; 640; 817; 20; 319
2229; "change"; 640; 849; 20; 319
2230; "change"; 640; 889; 20; 319
2231; "change"; 640; 921; 20; 319
2232; "change"; 640; 953; 20; 319
2233; "change"; 642; 787; 20; 319
2234; "change"; 642; 819; 20; 319
2235; "change"; 642; 851; 20; 319
2236; "change"; 642; 887; 20; 319
2237; "change"; 642; 919; 20; 319
2238; "change"; 642; 951; 20; 319
2239; "change"; 644; 789; 20; 319
2240; "change"; 644; 821; 20; 319
2241; "change"; 644; 853; 20; 319
2242; "change"; 644; 885; 20; 319
2243; "change"; 644; 917; 20; 319
2244; "change"; 644; 949; 20; 319
2245; "change"; 646; 791; 20; 319
2246; "change"; 646; 823; 20; 319
2247; "change"; 646; 855; 20; 319
2248; "change"; 646; 883; 20; 319
2249; "change"; 646; 915; 20; 319
2250; "change"; 646; 947; 20; 319
2251; "change"; 648; 793; 20; 319
2252; "change"; 648; 825; 20; 319
2253; "change"; 648; 857; 20; 319
2254; "change"; 648; 881; 20; 319
2255; "change"; 648; 913; 20; 319
2256; "change"; 648; 945; 20; 319
2257; "change"; 650; 795; 20; 319
2258; "change"; 650; 827; 20; 319
2259; "change"; 650; 859; 20; 319
2260; "change"; 650; 879; 20; 319
2261; "change"; 650; 911; 20; 319
2262; "change"; 650; 943; 20; 319
2263; "change"; 652; 797; 20; 319
2264; "change"; 652; 829; 20; 319
2265; "change"; 652; 861; 20; 319
2266; "change"; 652; 877; 20; 319
2267; "change"; 652; 909; 20; 319
2268; "change"; 652; 941; 20; 319
2269; "change"; 654; 775; 20; 319
2270; "change"; 654; 807; 20; 319
2271; "change"; 654; 839; 20; 319
2272; "change"; 654; 899; 20; 319
2273; "change"; 654; 931; 20; 319
2274; "change"; 654; 963; 20; 319
2275; "change"; 656; 777; 20; 319
2276; "change"; 656; 809; 20; 319
2277; "change"; 656; 841; 20; 319
2278; "change"; 656; 897; 20; 319
2279; "change"; 656; 929; 20; 319
2280; "change"; 656; 961; 20; 319
2281; "change"; 658; 33; 20; 319
2282; "change"; 658; 79; 20; 319
2283; "change"; 658; 125; 20; 319
2284; "change"; 658; 171; 20; 319
2285; "change"; 658; 199; 20; 319
2286; "change"; 658; 245; 20; 319
2287; "change"; 658; 291; 20; 319
2288; "change"; 658; 337; 20; 319
2289; "change"; 658; 779; 20; 319
2290; "change"; 658; 811; 20; 319
2291; "change"; 658; 843; 20; 319
2292; "change"; 658; 895; 20; 319
2293; "change"; 658; 927; 20; 319
2294; "change"; 658; 959; 20; 319
2295; "change"; 660; 383; 20; 319
2296; "change"; 660; 409; 20; 319
2297; "change"; 660; 435; 20; 319
2298; "change"; 660; 461; 20; 319
2299; "change"; 660; 487; 20; 319
2300; "change"; 660; 511; 20; 319
2301; "change"; 660; 537; 20; 319
2302; "change"; 660; 563; 20; 319
2303; "change"; 660; 589; 20; 319
2304; "change"; 660; 615; 20; 319
2305; "change"; 660; 781; 20; 319
2306; "change"; 660; 813; 20; 319
2307; "change"; 660; 845; 20; 319
2308; "change"; 660; 893; 20; 319
2309; "change"; 660; 925; 20; 319
2310; "change"; 660; 957; 20; 319
2311; "change"; 662; 783; 20; 319
2312; "change"; 662; 815; 20; 319
2313; "change"; 662; 847; 20; 319
2314; "change"; 662; 891; 20; 319
2315; "change"; 662; 923; 20; 319
2316; "change"; 662; 955; 20; 319
2317; "change"; 664; 785; 20; 319
2318; "change"; 664; 817; 20; 319
2319; "change"; 664; 849; 20; 319
2320; "change"; 664; 889; 20; 319
2321; "change"; 664; 921; 20; 319
2322; "change"; 664; 953; 20; 319
2323; "change"; 666; 787; 20; 319
2324; "change"; 666; 819; 20; 319
2325; "change"; 666; 851; 20; 319
2326; "change"; 666; 887; 20; 319
2327; "change"; 666; 919; 20; 319
2328; "change"; 666; 951; 20; 319
2329; "change"; 668; 789; 20; 319
2330; "change"; 668; 821; 20; 319
2331; "change"; 668; 853; 20; 319
2332; "change"; 668; 885; 20; 319
2333; "change"; 668; 917; 20; 319
2334; "change"; 668; 949; 20; 319
2335; "change"; 670; 791; 20; 319
2336; "change"; 670; 823; 20; 319
2337; "change"; 670; 855; 20; 319
2338; "change"; 670; 883; 20; 319
2339; "change"; 670; 915; 20; 319
2340; "change"; 670; 947; 20; 319
2341; "change"; 672; 793; 20; 319
2342; "change"; 672; 825; 20; 319
2343; "change"; 672; 857; 20; 319
2344; "change"; 672; 881; 20; 319
2345; "change"; 672; 913; 20; 319
2346; "change"; 672; 945; 20; 319
2347; "change"; 674; 795; 20; 319
2348; "change"; 674; 827; 20; 319
2349; "change"; 674; 859; 20; 319
2350; "change"; 674; 879; 20; 319
2351; "change"; 674; 911; 20; 319
2352; "change"; 674; 943; 20; 319
2353; "change"; 676; 797; 20; 319
2354; "change"; 676; 829; 20; 319
2355; "change"; 676; 861; 20; 319
2356; "change"; 676; 877; 20; 319
2357; "change"; 676; 909; 20; 319
2358; "change"; 676; 941; 20; 319
2359; "change"; 678; 775; 20; 319
2360; "change"; 678; 807; 20; 319
2361; "change"; 678; 839; 20; 319
2362; "change"; 678; 899; 20; 319
2363; "change"; 678; 931; 20; 319
2364; "change"; 678; 963; 20; 319
2365; "change"; 680; 777; 20; 319
2366; "change"; 680; 809; 20; 319
2367; "change"; 680; 841; 20; 319
2368; "change"; 680; 897; 20; 319
2369; "change"; 680; 929; 20; 319
2370; "change"; 680; 961; 20; 319
2371; "change"; 682; 33; 20; 319
2372; "change"; 682; 79; 20; 319
2373; "change"; 682; 125; 20; 319
2374; "change"; 682; 171; 20; 319
2375; "change"; 682; 199; 20; 319
2376; "change"; 682; 245; 20; 319
2377; "change"; 682; 291; 20; 319
2378; "change"; 682; 337; 20; 319
2379; "change"; 682; 779; 20; 319
2380; "change"; 682; 811; 20; 319
2381; "change"; 682; 843; 20; 319
2382; "change"; 682; 895; 20; 319
2383; "change"; 682; 927; 20; 319
2384; "change"; 682; 959; 20; 319
2385; "change"; 684; 383; 20; 319
2386; "change"; 684; 409; 20; 319
2387; "change"; 684; 435; 20; 319
2388; "change"; 684; 461; 20; 319
2389; "change"; 684; 487; 20; 319
2390; "change"; 684; 511; 20; 319
2391; "change"; 684; 537; 20; 319
2392; "change"; 684; 563; 20; 319
2393; "change"; 684; 589; 20; 319
2394; "change"; 684; 615; 20; 319
2395; "change"; 684; 781; 20; 319
2396; "change"; 684; 813; 20; 319
2397; "change"; 684; 845; 20; 319
2398; "change"; 684; 893; 20; 319
2399; "change"; 684; 925; 20; 319
2400; "change"; 684; 957; 20; 319
2401; "change"; 686; 783; 20; 319
2402; "change"; 686; 815; 20; 319
2403; "change"; 686; 847; 20; 319
2404; "change"; 686; 891; 20; 319
2405; "change"; 686; 923; 20; 319
2406; "change"; 686; 955; 20; 319
2407; "change"; 688; 785; 20; 319
2408; "change"; 688; 817; 20; 319
2409; "change"; 688; 849; 20; 319
2410; "change"; 688; 889; 20; 319
2411; "change"; 688; 921; 20; 319
2412; "change"; 688; 953; 20; 319
2413; "change"; 690; 787; 20; 319
2414; "change"; 690; 819; 20; 319
2415; "change"; 690; 851; 20; 319
2416; "change"; 690; 887; 20; 319
2417; "change"; 690; 919; 20; 319
2418; "change"; 690; 951; 20; 319
2419; "change"; 692; 789; 20; 319
2420; "change"; 692; 821; 20; 319
2421; "change"; 692; 853; 20; 319
2422; "change"; 692; 885; 20; 319
2423; "change"; 692; 917; 20; 319
2424; "change"; 692; 949; 20; 319
2425; "change"; 694; 791; 20; 319
2426; "change"; 694; 823; 20; 319
2427; "change"; 694; 855; 20; 319
2428; "change"; 694; 883; 20; 319
2429; "change"; 694; 915; 20; 319
2430; "change"; 694; 947; 20; 319
2431; "change"; 696; 793; 20; 319
2432; "change"; 696; 825; 20; 319
2433; "change"; 696; 857; 20; 319
2434; "change"; 696; 881; 20; 319
2435; "change"; 696; 913; 20; 319
2436; "change"; 696; 945; 20; 319
2437; "change"; 698; 795; 20; 319
2438; "change"; 698; 827; 20; 319
2439; "change"; 698; 859; 20; 319
2440; "change"; 698; 879; 20; 319
2441; "change"; 698; 911; 20; 319
2442; "change"; 698; 943; 20; 319
2443; "change"; 700; 797; 20; 319
2444; "change"; 700; 829; 20; 319
2445; "change"; 700; 861; 20; 319
2446; "change"; 700; 877; 20; 319
2447; "change"; 700; 909; 20; 319
2448; "change"; 700; 941; 20; 319
2449; "change"; 702; 795; 20; 319
2450; "change"; 702; 827; 20; 319
2451; "change"; 702; 859; 20; 319
2452; "change"; 702; 879; 20; 319
2453; "change"; 702; 911; 20; 319
2454; "change"; 702; 943; 20; 319
2455; "change"; 704; 793; 20; 319
2456; "change"; 704; 825; 20; 319
2457; "change"; 704; 857; 20; 319
2458; "change"; 704; 881; 20; 319
2459; "change"; 704; 913; 20; 319
2460; "change"; 704; 945; 20; 319
2461; "change"; 706; 791; 20; 319
2462; "change"; 706; 823; 20; 319
2463; "change"; 706; 855; 20; 319
2464; "change"; 706; 883; 20; 319
2465; "change"; 706; 915; 20; 319
2466; "change"; 706; 947; 20; 319
2467; "change"; 708; 789; 20; 319
2468; "change"; 708; 821; 20; 319
2469; "change"; 708; 853; 20; 319
2470; "change"; 708; 885; 20; 319
2471; "change"; 708; 917; 20; 319
2472; "change"; 708; 949; 20; 319
2473; "change"; 710; 787; 20; 319
2474; "change"; 710; 819; 20; 319
2475; "change"; 710; 851; 20; 319
2476; "change"; 710; 887; 20; 319
2477; "change"; 710; 919; 20; 319
2478; "change"; 710; 951; 20; 319
2479; "change"; 712; 785; 20; 319
2480; "change"; 712; 817; 20; 319
2481; "change"; 712; 849; 20; 319
2482; "change"; 712; 889; 20; 319
2483; "change"; 712; 921; 20; 319
2484; "change"; 712; 953; 20; 319
2485; "change"; 714; 783; 20; 319
2486; "change"; 714; 815; 20; 319
2487; "change"; 714; 847; 20; 319
2488; "change"; 714; 891; 20; 319
2489; "change"; 714; 923; 20; 319
2490; "change"; 714; 955; 20; 319
2491; "change"; 716; 383; 20; 319
2492; "change"; 716; 409; 20; 319
2493; "change"; 716; 435; 20; 319
2494; "change"; 716; 461; 20; 319
2495; "change"; 716; 487; 20; 319
2496; "change"; 716; 511; 20; 319
2497; "change"; 716; 537; 20; 319
2498; "change"; 716; 563; 20; 319
2499; "change"; 716; 589; 20; 319
2500; "change"; 716; 615; 20; 319
2501; "change"; 716; 781; 20; 319
2502; "change"; 716; 813; 20; 319
2503; "change"; 716; 845; 20; 319
2504; "change"; 716; 893; 20; 319
2505; "change"; 716; 925; 20; 319
2506; "change"; 716; 957; 20; 319
2507; "change"; 718; 33; 20; 319
2508; "change"; 718; 79; 20; 319
2509; "change"; 718; 125; 20; 319
2510; "change"; 718; 171; 20; 319
2511; "change"; 718; 199; 20; 319
2512; "change"; 718; 245; 20; 319
2513; "change"; 718; 291; 20; 319
2514; "change"; 718; 337; 20; 319
2515; "change"; 718; 779; 20; 319
2516; "change"; 718; 811; 20; 319
2517; "change"; 718; 843; 20; 319
2518; "change"; 718; 895; 20; 319
2519; "change"; 718; 927; 20; 319
2520; "change"; 718; 959; 20; 319
2521; "change"; 720; 777; 20; 319
2522; "change"; 720; 809; 20; 319
2523; "change"; 720; 841; 20; 319
2524; "change"; 720; 897; 20; 319
2525; "change"; 720; 929; 20; 319
2526; "change"; 720; 961; 20; 319
2527; "change"; 722; 775; 20; 319
2528; "change"; 722; 807; 20; 319
2529; "change"; 722; 839; 20; 319
2530; "change"; 722; 899; 20; 319
2531; "change"; 722; 931; 20; 319
2532; "change"; 722; 963; 20; 319
2533; "change"; 724; 773; 20; 319
2534; "change"; 724; 805; 20; 319
2535; "change"; 724; 837; 20; 319
2536; "change"; 726; 795; 20; 319
2537; "change"; 726; 827; 20; 319
2538; "change"; 726; 859; 20; 319
2539; "change"; 726; 879; 20; 319
2540; "change"; 726; 911; 20; 319
2541; "change"; 726; 943; 20; 319
2542; "change"; 728; 793; 20; 319
2543; "change"; 728; 825; 20; 319
2544; "change"; 728; 857; 20; 319
2545; "change"; 728; 881; 20; 319
2546; "change"; 728; 913; 20; 319
2547; "change"; 728; 945; 20; 319
2548; "change"; 730; 791; 20; 319
2549; "change"; 730; 823; 20; 319
2550; "change"; 730; 855; 20; 319
2551; "change"; 730; 883; 20; 319
2552; "change"; 730; 915; 20; 319
2553; "change"; 730; 947; 20; 319
2554; "change"; 732; 789; 20; 319
2555; "change"; 732; 821; 20; 319
2556; "change"; 732; 853; 20; 319
2557; "change"; 732; 885; 20; 319
2558; "change"; 732; 917; 20; 319
2559; "change"; 732; 949; 20; 319
2560; "change"; 734; 787; 20; 319
2561; "change"; 734; 819; 20; 319
2562; "change"; 734; 851; 20; 319
2563; "change"; 734; 887; 20; 319
2564; "change"; 734; 919; 20; 319
2565; "change"; 734; 951; 20; 319
2566; "change"; 736; 785; 20; 319
2567; "change"; 736; 817; 20; 319
2568; "change"; 736; 849; 20; 319
2569; "change"; 736; 889; 20; 319
2570; "change"; 736; 921; 20; 319
2571; "change"; 736; 953; 20; 319
2572; "change"; 738; 783; 20; 319
2573; "change"; 738; 815; 20; 319
2574; "change"; 738; 847; 20; 319
2575; "change"; 738; 891; 20; 319
2576; "change"; 738; 923; 20; 319
2577; "change"; 738; 955; 20; 319
2578; "change"; 740; 383; 20; 319
2579; "change"; 740; 409; 20; 319
2580; "change"; 740; 435; 20; 319
2581; "change"; 740; 461; 20; 319
2582; "change"; 740; 487; 20; 319
2583; "change"; 740; 511; 20; 319
2584; "change"; 740; 537; 20; 319
2585; "change"; 740; 563; 20; 319
2586; "change"; 740; 589; 20; 319
2587; "change"; 740; 615; 20; 319
2588; "change"; 740; 781; 20; 319
2589; "change"; 740; 813; 20; 319
2590; "change"; 740; 845; 20; 319
2591; "change"; 740; 893; 20; 319
2592; "change"; 740; 925; 20; 319
2593; "change"; 740; 957; 20; 319
2594; "change"; 742; 33; 20; 319
2595; "change"; 742; 79; 20; 319
2596; "change"; 742; 125; 20; 319
2597; "change"; 742; 171; 20; 319
2598; "change"; 742; 199; 20; 319
2599; "change"; 742; 245; 20; 319
2600; "change"; 742; 291; 20; 319
2601; "change"; 742; 337; 20; 319
2602; "change"; 742; 779; 20; 319
2603; "change"; 742; 811; 20; 319
2604; "change"; 742; 843; 20; 319
2605; "change"; 742; 895; 20; 319
2606; "change"; 742; 927; 20; 319
2607; "change"; 742; 959; 20; 319
2608; "change"; 744; 777; 20; 319
2609; "change"; 744; 809; 20; 319
2610; "change"; 744; 841; 20; 319
2611; "change"; 744; 897; 20; 319
2612; "change"; 744; 929; 20; 319
2613; "change"; 744; 961; 20; 319
2614; "change"; 746; 775; 20; 319
2615; "change"; 746; 807; 20; 319
2616; "change"; 746; 839; 20; 319
2617; "change"; 746; 899; 20; 319
2618; "change"; 746; 931; 20; 319
2619; "change"; 746; 963; 20; 319
2620; "change"; 748; 773; 20; 319
2621; "change"; 748; 805; 20; 319
2622; "change"; 748; 837; 20; 319
2623; "change"; 750; 795; 20; 319
2624; "change"; 750; 827; 20; 319
2625; "change"; 750; 859; 20; 319
2626; "change"; 750; 879; 20; 319
2627; "change"; 750; 911; 20; 319
2628; "change"; 750; 943; 20; 319
2629; "change"; 752; 793; 20; 319
2630; "change"; 752; 825; 20; 319
2631; "change"; 752; 857; 20; 319
2632; "change"; 752; 881; 20; 319
2633; "change"; 752; 913; 20; 319
2634; "change"; 752; 945; 20; 319
2635; "change"; 754; 791; 20; 319
2636; "change"; 754; 823; 20; 319
2637; "change"; 754; 855; 20; 319
2638; "change"; 754; 883; 20; 319
2639; "change"; 754; 915; 20; 319
2640; "change"; 754; 947; 20; 319
2641; "change"; 756; 789; 20; 319
2642; "change"; 756; 821; 20; 319
2643; "change"; 756; 853; 20; 319
2644; "change"; 756; 885; 20; 319
2645; "change"; 756; 917; 20; 319
2646; "change"; 756; 949; 20; 319
2647; "change"; 758; 787; 20; 319
2648; "change"; 758; 819; 20; 319
2649; "change"; 758; 851; 20; 319
2650; "change"; 758; 887; 20; 319
2651; "change"; 758; 919; 20; 319
2652; "change"; 758; 951; 20; 319
2653; "change"; 760; 785; 20; 319
2654; "change"; 760; 817; 20; 319
2655; "change"; 760; 849; 20; 319
2656; "change"; 760; 889; 20; 319
2657; "change"; 760; 921; 20; 319
2658; "change"; 760; 953; 20; 319
2659; "change"; 762; 783; 20; 319
2660; "change"; 762; 815; 20; 319
2661; "change"; 762; 847; 20; 319
2662; "change"; 762; 891; 20; 319
2663; "change"; 762; 923; 20; 319
2664; "change"; 762; 955; 20; 319
2665; "change"; 764; 383; 20; 319
2666; "change"; 764; 409; 20; 319
2667; "change"; 764; 435; 20; 319
2668; "change"; 764; 461; 20; 319
2669; "change"; 764; 487; 20; 319
2670; "change"; 764; 511; 20; 319
2671; "change"; 764; 537; 20; 319
2672; "change"; 764; 563; 20; 319
2673; "change"; 764; 589; 20; 319
2674; "change"; 764; 615; 20; 319
2675; "change"; 764; 781; 20; 319
2676; "change"; 764; 813; 20; 319
2677; "change"; 764; 845; 20; 319
2678; "change"; 764; 893; 20; 319
2679; "change"; 764; 925; 20; 319
2680; "change"; 764; 957; 20; 319
2681; "change"; 766; 33; 20; 319
2682; "change"; 766; 79; 20; 319
2683; "change"; 766; 125; 20; 319
2684; "change"; 766; 171; 20; 319
2685; "change"; 766; 199; 20; 319
2686; "change"; 766; 245; 20; 319
2687; "change"; 766; 291; 20; 319
2688; "change"; 766; 337; 20; 319
2689; "change"; 766; 779; 20; 319
2690; "change"; 766; 811; 20; 319
2691; "change"; 766; 843; 20; 319
2692; "change"; 766; 895; 20; 319
2693; "change"; 766; 927; 20; 319
2694; "change"; 766; 959; 20; 319
2695; "change"; 768; 777; 20; 319
2696; "change"; 768; 809; 20; 319
2697; "change"; 768; 841; 20; 319
2698; "change"; 768; 897; 20; 319
2699; "change"; 768; 929; 20; 319
2700; "change"; 768; 961; 20; 319
2701; "change"; 770; 775; 20; 319
2702; "change"; 770; 807; 20; 319
2703; "change"; 770; 839; 20; 319
2704; "change"; 770; 899; 20; 319
2705; "change"; 770; 931; 20; 319
2706; "change"; 770; 963; 20; 319
2707; "change"; 772; 773; 20; 319
2708; "change"; 772; 805; 20; 319
2709; "change"; 772; 837; 20; 319
2710; "change"; 774; 631; 20; 319
2711; "change"; 774; 655; 20; 319
2712; "change"; 774; 679; 20; 319
2713; "change"; 774; 723; 20; 319
2714; "change"; 774; 747; 20; 319
2715; "change"; 774; 771; 20; 319
2716; "change"; 776; 633; 20; 319
2717; "change"; 776; 657; 20; 319
2718; "change"; 776; 681; 20; 319
2719; "change"; 776; 721; 20; 319
2720; "change"; 776; 745; 20; 319
2721; "change"; 776; 769; 20; 319
2722; "change"; 778; 33; 20; 319
2723; "change"; 778; 79; 20; 319
2724; "change"; 778; 125; 20; 319
2725; "change"; 778; 171; 20; 319
2726; "change"; 778; 199; 20; 319
2727; "change"; 778; 245; 20; 319
2728; "change"; 778; 291; 20; 319
2729; "change"; 778; 337; 20; 319
2730; "change"; 778; 635; 20; 319
2731; "change"; 778; 659; 20; 319
2732; "change"; 778; 683; 20; 319
2733; "change"; 778; 719; 20; 319
2734; "change"; 778; 743; 20; 319
2735; "change"; 778; 767; 20; 319
2736; "change"; 780; 383; 20; 319
2737; "change"; 780; 409; 20; 319
2738; "change"; 780; 435; 20; 319
2739; "change"; 780; 461; 20; 319
2740; "change"; 780; 487; 20; 319
2741; "change"; 780; 511; 20; 319
2742; "change"; 780; 537; 20; 319
2743; "change"; 780; 563; 20; 319
2744; "change"; 780; 589; 20; 319
2745; "change"; 780; 615; 20; 319
2746; "change"; 780; 637; 20; 319
2747; "change"; 780; 661; 20; 319
2748; "change"; 780; 685; 20; 319
2749; "change"; 780; 717; 20; 319
2750; "change"; 780; 741; 20; 319
2751; "change"; 780; 765; 20; 319
2752; "change"; 782; 639; 20; 319
2753; "change"; 782; 663; 20; 319
2754; "change"; 782; 687; 20; 319
2755; "change"; 782; 715; 20; 319
2756; "change"; 782; 739; 20; 319
2757; "change"; 782; 763; 20; 319
2758; "change"; 784; 641; 20; 319
2759; "change"; 784; 665; 20; 319
2760; "change"; 784; 689; 20; 319
2761; "change"; 784; 713; 20; 319
2762; "change"; 784; 737; 20; 319
2763; "change"; 784; 761; 20; 319
2764; "change"; 786; 643; 20; 319
2765; "change"; 786; 667; 20; 319
2766; "change"; 786; 691; 20; 319
2767; "change"; 786; 711; 20; 319
2768; "change"; 786; 735; 20; 319
2769; "change"; 786; 759; 20; 319
2770; "change"; 788; 645; 20; 319
2771; "change"; 788; 669; 20; 319
2772; "change"; 788; 693; 20; 319
2773; "change"; 788; 709; 20; 319
2774; "change"; 788; 733; 20; 319
2775; "change"; 788; 757; 20; 319
2776; "change"; 790; 647; 20; 319
2777; "change"; 790; 671; 20; 319
2778; "change"; 790; 695; 20; 319
2779; "change"; 790; 707; 20; 319
2780; "change"; 790; 731; 20; 319
2781; "change"; 790; 755; 20; 319
2782; "change"; 792; 649; 20; 319
2783; "change"; 792; 673; 20; 319
2784; "change"; 792; 697; 20; 319
2785; "change"; 792; 705; 20; 319
2786; "change"; 792; 729; 20; 319
2787; "change"; 792; 753; 20; 319
2788; "change"; 794; 651; 20; 319
2789; "change"; 794; 675; 20; 319
2790; "change"; 794; 699; 20; 319
2791; "change"; 794; 703; 20; 319
2792; "change"; 794; 727; 20; 319
2793; "change"; 794; 751; 20; 319
2794; "change"; 796; 701; 20; 319
2795; "change"; 796; 725; 20; 319
2796; "change"; 796; 749; 20; 319
2797; "change"; 806; 631; 20; 319
2798; "change"; 806; 655; 20; 319
2799; "change"; 806; 679; 20; 319
2800; "change"; 806; 723; 20; 319
2801; "change"; 806; 747; 20; 319
2802; "change"; 806; 771; 20; 319
2803; "change"; 808; 633; 20; 319
2804; "change"; 808; 657; 20; 319
2805; "change"; 808; 681; 20; 319
2806; "change"; 808; 721; 20; 319
2807; "change"; 808; 745; 20; 319
2808; "change"; 808; 769; 20; 319
2809; "change"; 810; 33; 20; 319
2810; "change"; 810; 79; 20; 319
2811; "change"; 810; 125; 20; 319
2812; "change"; 810; 171; 20; 319
2813; "change"; 810; 199; 20; 319
2814; "change"; 810; 245; 20; 319
2815; "change"; 810; 291; 20; 319
2816; "change"; 810; 337; 20; 319
2817; "change"; 810; 635; 20; 319
2818; "change"; 810; 659; 20; 319
2819; "change"; 810; 683; 20; 319
2820; "change"; 810; 719; 20; 319
2821; "change"; 810; 743; 20; 319
2822; "change"; 810; 767; 20; 319
2823; "change"; 812; 383; 20; 319
2824; "change"; 812; 409; 20; 319
2825; "change"; 812; 435; 20; 319
2826; "change"; 812; 461; 20; 319
2827; "change"; 812; 487; 20; 319
2828; "change"; 812; 511; 20; 319
2829; "change"; 812; 537; 20; 319
2830; "change"; 812; 563; 20; 319
2831; "change"; 812; 589; 20; 319
2832; "change"; 812; 615; 20; 319
2833; "change"; 812; 637; 20; 319
2834; "change"; 812; 661; 20; 319
2835; "change"; 812; 685; 20; 319
2836; "change"; 812; 717; 20; 319
2837; "change"; 812; 741; 20; 319
2838; "change"; 812; 765; 20; 319
2839; "change"; 814; 639; 20; 319
2840; "change"; 814; 663; 20; 319
2841; "change"; 814; 687; 20; 319
2842; "change"; 814; 715; 20; 319
2843; "change"; 814; 739; 20; 319
2844; "change"; 814; 763; 20; 319
2845; "change"; 816; 641; 20; 319
2846; "change"; 816; 665; 20; 319
2847; "change"; 816; 689; 20; 319
2848; "change"; 816; 713; 20; 319
2849; "change"; 816; 737; 20; 319
2850; "change"; 816; 761; 20; 319
2851; "change"; 818; 643; 20; 319
2852; "change"; 818; 667; 20; 319
2853; "change"; 818; 691; 20; 319
2854; "change"; 818; 711; 20; 319
2855; "change"; 818; 735; 20; 319
2856; "change"; 818; 759; 20; 319
2857; "change"; 820; 645; 20; 319
2858; "change"; 820; 669; 20; 319
2859; "change"; 820; 693; 20; 319
2860; "change"; 820; 709; 20; 319
2861; "change"; 820; 733; 20; 319
2862; "change"; 820; 757; 20; 319
2863; "change"; 822; 647; 20; 319
2864; "change"; 822; 671; 20; 319
2865; "change"; 822; 695; 20; 319
2866; "change"; 822; 707; 20; 319
2867; "change"; 822; 731; 20; 319
2868; "change"; 822; 755; 20; 319
2869; "change"; 824; 649; 20; 319
2870; "change"; 824; 673; 20; 319
2871; "change"; 824; 697; 20; 319
2872; "change"; 824; 705; 20; 319
2873; "change"; 824; 729; 20; 319
2874; "change"; 824; 753; 20; 319
2875; "change"; 826; 651; 20; 319
2876; "change"; 826; 675; 20; 319
2877; "change"; 826; 699; 20; 319
2878; "change"; 826; 703; 20; 319
2879; "change"; 826; 727; 20; 319
2880; "change"; 826; 751; 20; 319
2881; "change"; 828; 701; 20; 319
2882; "change"; 828; 725; 20; 319
2883; "change"; 828; 749; 20; 319
2884; "change"; 838; 631; 20; 319
2885; "change"; 838; 655; 20; 319
2886; "change"; 838; 679; 20; 319
2887; "change"; 838; 723; 20; 319
2888; "change"; 838; 747; 20; 319
2889; "change"; 838; 771; 20; 319
2890; "change"; 840; 633; 20; 319
2891; "change"; 840; 657; 20; 319
2892; "change"; 840; 681; 20; 319
2893; "change"; 840; 721; 20; 319
2894; "change"; 840; 745; 20; 319
2895; "change"; 840; 769; 20; 319
2896; "change"; 842; 33; 20; 319
2897; "change"; 842; 79; 20; 319
2898; "change"; 842; 125; 20; 319
2899; "change"; 842; 171; 20; 319
2900; "change"; 842; 199; 20; 319
2901; "change"; 842; 245; 20; 319
2902; "change"; 842; 291; 20; 319
2903; "change"; 842; 337; 20; 319
