# activity_index; type; from_event; to_event; lower_bound; upper_bound
2162; "change"; 198; 325; 3; 62
2163; "change"; 198; 335; 3; 62
2164; "change"; 200; 145; 3; 62
2165; "change"; 200; 157; 3; 62
2166; "change"; 200; 165; 3; 62
2167; "change"; 200; 177; 3; 62
2168; "change"; 200; 369; 3; 62
2169; "change"; 200; 377; 3; 62
2170; "change"; 200; 385; 3; 62
2171; "change"; 200; 393; 3; 62
2172; "change"; 200; 401; 3; 62
2173; "change"; 200; 409; 3; 62
2174; "change"; 200; 583; 3; 62
2175; "change"; 200; 587; 3; 62
2176; "change"; 202; 765; 3; 62
2177; "change"; 202; 789; 3; 62
2178; "change"; 202; 813; 3; 62
2179; "change"; 202; 837; 3; 62
2180; "change"; 202; 861; 3; 62
2181; "change"; 202; 885; 3; 62
2182; "change"; 202; 901; 3; 62
2183; "change"; 202; 925; 3; 62
2184; "change"; 202; 949; 3; 62
2185; "change"; 202; 973; 3; 62
2186; "change"; 202; 997; 3; 62
2187; "change"; 202; 1021; 3; 62
2188; "change"; 204; 161; 3; 62
2189; "change"; 204; 173; 3; 62
2190; "change"; 204; 353; 3; 62
2191; "change"; 204; 357; 3; 62
2192; "change"; 204; 389; 3; 62
2193; "change"; 204; 397; 3; 62
2194; "change"; 204; 405; 3; 62
2195; "change"; 204; 451; 3; 62
2196; "change"; 204; 459; 3; 62
2197; "change"; 204; 463; 3; 62
2198; "change"; 204; 467; 3; 62
2199; "change"; 204; 471; 3; 62
2200; "change"; 204; 475; 3; 62
2201; "change"; 204; 479; 3; 62
2202; "change"; 204; 483; 3; 62
2203; "change"; 204; 487; 3; 62
2204; "change"; 204; 515; 3; 62
2205; "change"; 204; 547; 3; 62
2206; "change"; 206; 85; 3; 62
2207; "change"; 206; 417; 3; 62
2208; "change"; 206; 447; 3; 62
2209; "change"; 206; 455; 3; 62
2210; "change"; 206; 559; 3; 62
2211; "change"; 206; 567; 3; 62
2212; "change"; 208; 95; 3; 62
2213; "change"; 208; 123; 3; 62
2214; "change"; 208; 561; 3; 62
2215; "change"; 210; 19; 3; 62
2216; "change"; 210; 39; 3; 62
2217; "change"; 210; 43; 3; 62
2218; "change"; 210; 63; 3; 62
2219; "change"; 210; 87; 3; 62
2220; "change"; 210; 103; 3; 62
2221; "change"; 210; 193; 3; 62
2222; "change"; 210; 197; 3; 62
2223; "change"; 210; 351; 3; 62
2224; "change"; 210; 359; 3; 62
2225; "change"; 210; 371; 3; 62
2226; "change"; 210; 379; 3; 62
2227; "change"; 210; 387; 3; 62
2228; "change"; 210; 391; 3; 62
2229; "change"; 210; 399; 3; 62
2230; "change"; 210; 407; 3; 62
2231; "change"; 210; 419; 3; 62
2232; "change"; 210; 423; 3; 62
2233; "change"; 210; 449; 3; 62
2234; "change"; 210; 453; 3; 62
2235; "change"; 210; 501; 3; 62
2236; "change"; 210; 513; 3; 62
2237; "change"; 210; 585; 3; 62
2238; "change"; 210; 611; 3; 62
2239; "change"; 210; 893; 3; 62
2240; "change"; 210; 917; 3; 62
2241; "change"; 210; 941; 3; 62
2242; "change"; 210; 965; 3; 62
2243; "change"; 210; 989; 3; 62
2244; "change"; 210; 1013; 3; 62
2245; "change"; 212; 45; 3; 62
2246; "change"; 212; 65; 3; 62
2247; "change"; 212; 89; 3; 62
2248; "change"; 212; 613; 3; 62
2249; "change"; 214; 47; 3; 62
2250; "change"; 214; 67; 3; 62
2251; "change"; 214; 91; 3; 62
2252; "change"; 214; 615; 3; 62
2253; "change"; 216; 17; 3; 62
2254; "change"; 216; 37; 3; 62
2255; "change"; 216; 101; 3; 62
2256; "change"; 216; 609; 3; 62
2257; "change"; 218; 19; 3; 62
2258; "change"; 218; 39; 3; 62
2259; "change"; 218; 103; 3; 62
2260; "change"; 218; 193; 3; 62
2261; "change"; 218; 197; 3; 62
2262; "change"; 218; 351; 3; 62
2263; "change"; 218; 359; 3; 62
2264; "change"; 218; 371; 3; 62
2265; "change"; 218; 379; 3; 62
2266; "change"; 218; 387; 3; 62
2267; "change"; 218; 391; 3; 62
2268; "change"; 218; 399; 3; 62
2269; "change"; 218; 407; 3; 62
2270; "change"; 218; 419; 3; 62
2271; "change"; 218; 423; 3; 62
2272; "change"; 218; 449; 3; 62
2273; "change"; 218; 453; 3; 62
2274; "change"; 218; 501; 3; 62
2275; "change"; 218; 513; 3; 62
2276; "change"; 218; 563; 3; 62
2277; "change"; 218; 585; 3; 62
2278; "change"; 218; 893; 3; 62
2279; "change"; 218; 917; 3; 62
2280; "change"; 218; 941; 3; 62
2281; "change"; 218; 965; 3; 62
2282; "change"; 218; 989; 3; 62
2283; "change"; 218; 1013; 3; 62
2284; "change"; 220; 95; 3; 62
2285; "change"; 220; 123; 3; 62
2286; "change"; 220; 565; 3; 62
2287; "change"; 222; 85; 3; 62
2288; "change"; 222; 105; 3; 62
2289; "change"; 222; 417; 3; 62
2290; "change"; 222; 425; 3; 62
2291; "change"; 222; 447; 3; 62
2292; "change"; 222; 455; 3; 62
2293; "change"; 222; 567; 3; 62
2294; "change"; 224; 107; 3; 62
2295; "change"; 224; 427; 3; 62
2296; "change"; 224; 555; 3; 62
2297; "change"; 224; 571; 3; 62
2298; "change"; 226; 1; 3; 62
2299; "change"; 226; 21; 3; 62
2300; "change"; 226; 139; 3; 62
2301; "change"; 226; 151; 3; 62
2302; "change"; 226; 437; 3; 62
2303; "change"; 226; 1043; 3; 62
2304; "change"; 226; 1051; 3; 62
2305; "change"; 226; 1059; 3; 62
2306; "change"; 226; 1067; 3; 62
2307; "change"; 226; 1075; 3; 62
2308; "change"; 226; 1083; 3; 62
2309; "change"; 226; 1087; 3; 62
2310; "change"; 226; 1095; 3; 62
2311; "change"; 226; 1103; 3; 62
2312; "change"; 226; 1111; 3; 62
2313; "change"; 226; 1119; 3; 62
2314; "change"; 226; 1127; 3; 62
2315; "change"; 228; 3; 3; 62
2316; "change"; 228; 23; 3; 62
2317; "change"; 228; 141; 3; 62
2318; "change"; 228; 153; 3; 62
2319; "change"; 228; 439; 3; 62
2320; "change"; 230; 143; 3; 62
2321; "change"; 230; 155; 3; 62
2322; "change"; 234; 191; 3; 62
2323; "change"; 234; 199; 3; 62
2324; "change"; 236; 1; 3; 62
2325; "change"; 236; 21; 3; 62
2326; "change"; 236; 139; 3; 62
2327; "change"; 236; 151; 3; 62
2328; "change"; 236; 437; 3; 62
2329; "change"; 236; 1043; 3; 62
2330; "change"; 236; 1051; 3; 62
2331; "change"; 236; 1059; 3; 62
2332; "change"; 236; 1067; 3; 62
2333; "change"; 236; 1075; 3; 62
2334; "change"; 236; 1083; 3; 62
2335; "change"; 236; 1087; 3; 62
2336; "change"; 236; 1095; 3; 62
2337; "change"; 236; 1103; 3; 62
2338; "change"; 236; 1111; 3; 62
2339; "change"; 236; 1119; 3; 62
2340; "change"; 236; 1127; 3; 62
2341; "change"; 238; 3; 3; 62
2342; "change"; 238; 23; 3; 62
2343; "change"; 238; 141; 3; 62
2344; "change"; 238; 153; 3; 62
2345; "change"; 238; 439; 3; 62
2346; "change"; 240; 143; 3; 62
2347; "change"; 240; 155; 3; 62
2348; "change"; 244; 191; 3; 62
2349; "change"; 244; 199; 3; 62
2350; "change"; 246; 1; 3; 62
2351; "change"; 246; 21; 3; 62
2352; "change"; 246; 139; 3; 62
2353; "change"; 246; 151; 3; 62
2354; "change"; 246; 437; 3; 62
2355; "change"; 246; 1043; 3; 62
2356; "change"; 246; 1051; 3; 62
2357; "change"; 246; 1059; 3; 62
2358; "change"; 246; 1067; 3; 62
2359; "change"; 246; 1075; 3; 62
2360; "change"; 246; 1083; 3; 62
2361; "change"; 246; 1087; 3; 62
2362; "change"; 246; 1095; 3; 62
2363; "change"; 246; 1103; 3; 62
2364; "change"; 246; 1111; 3; 62
2365; "change"; 246; 1119; 3; 62
2366; "change"; 246; 1127; 3; 62
2367; "change"; 248; 3; 3; 62
2368; "change"; 248; 23; 3; 62
2369; "change"; 248; 141; 3; 62
2370; "change"; 248; 153; 3; 62
2371; "change"; 248; 439; 3; 62
2372; "change"; 250; 143; 3; 62
2373; "change"; 250; 155; 3; 62
2374; "change"; 254; 191; 3; 62
2375; "change"; 254; 199; 3; 62
2376; "change"; 256; 1; 3; 62
2377; "change"; 256; 21; 3; 62
2378; "change"; 256; 139; 3; 62
2379; "change"; 256; 151; 3; 62
2380; "change"; 256; 437; 3; 62
2381; "change"; 256; 1043; 3; 62
2382; "change"; 256; 1051; 3; 62
2383; "change"; 256; 1059; 3; 62
2384; "change"; 256; 1067; 3; 62
2385; "change"; 256; 1075; 3; 62
2386; "change"; 256; 1083; 3; 62
2387; "change"; 256; 1087; 3; 62
2388; "change"; 256; 1095; 3; 62
2389; "change"; 256; 1103; 3; 62
2390; "change"; 256; 1111; 3; 62
2391; "change"; 256; 1119; 3; 62
2392; "change"; 256; 1127; 3; 62
2393; "change"; 258; 3; 3; 62
2394; "change"; 258; 23; 3; 62
2395; "change"; 258; 141; 3; 62
2396; "change"; 258; 153; 3; 62
2397; "change"; 258; 439; 3; 62
2398; "change"; 260; 143; 3; 62
2399; "change"; 260; 155; 3; 62
2400; "change"; 264; 191; 3; 62
2401; "change"; 264; 199; 3; 62
2402; "change"; 266; 1; 3; 62
2403; "change"; 266; 21; 3; 62
2404; "change"; 266; 139; 3; 62
2405; "change"; 266; 151; 3; 62
2406; "change"; 266; 437; 3; 62
2407; "change"; 266; 1043; 3; 62
2408; "change"; 266; 1051; 3; 62
2409; "change"; 266; 1059; 3; 62
2410; "change"; 266; 1067; 3; 62
2411; "change"; 266; 1075; 3; 62
2412; "change"; 266; 1083; 3; 62
2413; "change"; 266; 1087; 3; 62
2414; "change"; 266; 1095; 3; 62
2415; "change"; 266; 1103; 3; 62
2416; "change"; 266; 1111; 3; 62
2417; "change"; 266; 1119; 3; 62
2418; "change"; 266; 1127; 3; 62
2419; "change"; 268; 3; 3; 62
2420; "change"; 268; 23; 3; 62
2421; "change"; 268; 141; 3; 62
2422; "change"; 268; 153; 3; 62
2423; "change"; 268; 439; 3; 62
2424; "change"; 270; 143; 3; 62
2425; "change"; 270; 155; 3; 62
2426; "change"; 274; 191; 3; 62
2427; "change"; 274; 199; 3; 62
2428; "change"; 276; 1; 3; 62
2429; "change"; 276; 21; 3; 62
2430; "change"; 276; 139; 3; 62
2431; "change"; 276; 151; 3; 62
2432; "change"; 276; 437; 3; 62
2433; "change"; 276; 1043; 3; 62
2434; "change"; 276; 1051; 3; 62
2435; "change"; 276; 1059; 3; 62
2436; "change"; 276; 1067; 3; 62
2437; "change"; 276; 1075; 3; 62
2438; "change"; 276; 1083; 3; 62
2439; "change"; 276; 1087; 3; 62
2440; "change"; 276; 1095; 3; 62
2441; "change"; 276; 1103; 3; 62
2442; "change"; 276; 1111; 3; 62
2443; "change"; 276; 1119; 3; 62
2444; "change"; 276; 1127; 3; 62
2445; "change"; 278; 3; 3; 62
2446; "change"; 278; 23; 3; 62
2447; "change"; 278; 141; 3; 62
2448; "change"; 278; 153; 3; 62
2449; "change"; 278; 439; 3; 62
2450; "change"; 280; 143; 3; 62
2451; "change"; 280; 155; 3; 62
2452; "change"; 284; 191; 3; 62
2453; "change"; 284; 199; 3; 62
2454; "change"; 288; 143; 3; 62
2455; "change"; 288; 155; 3; 62
2456; "change"; 288; 167; 3; 62
2457; "change"; 288; 179; 3; 62
2458; "change"; 290; 3; 3; 62
2459; "change"; 290; 23; 3; 62
2460; "change"; 290; 59; 3; 62
2461; "change"; 290; 79; 3; 62
2462; "change"; 290; 169; 3; 62
2463; "change"; 290; 181; 3; 62
2464; "change"; 290; 435; 3; 62
2465; "change"; 290; 439; 3; 62
2466; "change"; 290; 1085; 3; 62
2467; "change"; 290; 1093; 3; 62
2468; "change"; 290; 1101; 3; 62
2469; "change"; 290; 1109; 3; 62
2470; "change"; 290; 1117; 3; 62
2471; "change"; 290; 1125; 3; 62
2472; "change"; 292; 171; 3; 62
2473; "change"; 292; 183; 3; 62
2474; "change"; 292; 1087; 3; 62
2475; "change"; 292; 1095; 3; 62
2476; "change"; 292; 1103; 3; 62
2477; "change"; 292; 1111; 3; 62
2478; "change"; 292; 1119; 3; 62
2479; "change"; 292; 1127; 3; 62
2480; "change"; 298; 143; 3; 62
2481; "change"; 298; 155; 3; 62
2482; "change"; 298; 167; 3; 62
2483; "change"; 298; 179; 3; 62
2484; "change"; 300; 3; 3; 62
2485; "change"; 300; 23; 3; 62
2486; "change"; 300; 59; 3; 62
2487; "change"; 300; 79; 3; 62
2488; "change"; 300; 169; 3; 62
2489; "change"; 300; 181; 3; 62
2490; "change"; 300; 435; 3; 62
2491; "change"; 300; 439; 3; 62
2492; "change"; 300; 1085; 3; 62
2493; "change"; 300; 1093; 3; 62
2494; "change"; 300; 1101; 3; 62
2495; "change"; 300; 1109; 3; 62
2496; "change"; 300; 1117; 3; 62
2497; "change"; 300; 1125; 3; 62
2498; "change"; 302; 171; 3; 62
2499; "change"; 302; 183; 3; 62
2500; "change"; 302; 1087; 3; 62
2501; "change"; 302; 1095; 3; 62
2502; "change"; 302; 1103; 3; 62
2503; "change"; 302; 1111; 3; 62
2504; "change"; 302; 1119; 3; 62
2505; "change"; 302; 1127; 3; 62
2506; "change"; 308; 143; 3; 62
2507; "change"; 308; 155; 3; 62
2508; "change"; 308; 167; 3; 62
2509; "change"; 308; 179; 3; 62
2510; "change"; 310; 3; 3; 62
2511; "change"; 310; 23; 3; 62
2512; "change"; 310; 59; 3; 62
2513; "change"; 310; 79; 3; 62
2514; "change"; 310; 169; 3; 62
2515; "change"; 310; 181; 3; 62
2516; "change"; 310; 435; 3; 62
2517; "change"; 310; 439; 3; 62
2518; "change"; 310; 1085; 3; 62
2519; "change"; 310; 1093; 3; 62
2520; "change"; 310; 1101; 3; 62
2521; "change"; 310; 1109; 3; 62
2522; "change"; 310; 1117; 3; 62
2523; "change"; 310; 1125; 3; 62
2524; "change"; 312; 171; 3; 62
2525; "change"; 312; 183; 3; 62
2526; "change"; 312; 1087; 3; 62
2527; "change"; 312; 1095; 3; 62
2528; "change"; 312; 1103; 3; 62
2529; "change"; 312; 1111; 3; 62
2530; "change"; 312; 1119; 3; 62
2531; "change"; 312; 1127; 3; 62
2532; "change"; 318; 143; 3; 62
2533; "change"; 318; 155; 3; 62
2534; "change"; 318; 167; 3; 62
2535; "change"; 318; 179; 3; 62
2536; "change"; 320; 3; 3; 62
2537; "change"; 320; 23; 3; 62
2538; "change"; 320; 59; 3; 62
2539; "change"; 320; 79; 3; 62
2540; "change"; 320; 169; 3; 62
2541; "change"; 320; 181; 3; 62
2542; "change"; 320; 435; 3; 62
2543; "change"; 320; 439; 3; 62
2544; "change"; 320; 1085; 3; 62
2545; "change"; 320; 1093; 3; 62
2546; "change"; 320; 1101; 3; 62
2547; "change"; 320; 1109; 3; 62
2548; "change"; 320; 1117; 3; 62
2549; "change"; 320; 1125; 3; 62
2550; "change"; 322; 171; 3; 62
2551; "change"; 322; 183; 3; 62
2552; "change"; 322; 1087; 3; 62
2553; "change"; 322; 1095; 3; 62
2554; "change"; 322; 1103; 3; 62
2555; "change"; 322; 1111; 3; 62
2556; "change"; 322; 1119; 3; 62
2557; "change"; 322; 1127; 3; 62
2558; "change"; 328; 143; 3; 62
2559; "change"; 328; 155; 3; 62
2560; "change"; 328; 167; 3; 62
2561; "change"; 328; 179; 3; 62
2562; "change"; 330; 3; 3; 62
2563; "change"; 330; 23; 3; 62
2564; "change"; 330; 59; 3; 62
2565; "change"; 330; 79; 3; 62
2566; "change"; 330; 169; 3; 62
2567; "change"; 330; 181; 3; 62
2568; "change"; 330; 435; 3; 62
2569; "change"; 330; 439; 3; 62
2570; "change"; 330; 1085; 3; 62
2571; "change"; 330; 1093; 3; 62
2572; "change"; 330; 1101; 3; 62
2573; "change"; 330; 1109; 3; 62
2574; "change"; 330; 1117; 3; 62
2575; "change"; 330; 1125; 3; 62
2576; "change"; 332; 171; 3; 62
2577; "change"; 332; 183; 3; 62
2578; "change"; 332; 1087; 3; 62
2579; "change"; 332; 1095; 3; 62
2580; "change"; 332; 1103; 3; 62
2581; "change"; 332; 1111; 3; 62
2582; "change"; 332; 1119; 3; 62
2583; "change"; 332; 1127; 3; 62
2584; "change"; 338; 143; 3; 62
2585; "change"; 338; 155; 3; 62
2586; "change"; 338; 167; 3; 62
2587; "change"; 338; 179; 3; 62
2588; "change"; 340; 3; 3; 62
2589; "change"; 340; 23; 3; 62
2590; "change"; 340; 59; 3; 62
2591; "change"; 340; 79; 3; 62
2592; "change"; 340; 169; 3; 62
2593; "change"; 340; 181; 3; 62
2594; "change"; 340; 435; 3; 62
2595; "change"; 340; 439; 3; 62
2596; "change"; 340; 1085; 3; 62
2597; "change"; 340; 1093; 3; 62
2598; "change"; 340; 1101; 3; 62
2599; "change"; 340; 1109; 3; 62
2600; "change"; 340; 1117; 3; 62
2601; "change"; 340; 1125; 3; 62
2602; "change"; 342; 171; 3; 62
2603; "change"; 342; 183; 3; 62
2604; "change"; 342; 1087; 3; 62
2605; "change"; 342; 1095; 3; 62
2606; "change"; 342; 1103; 3; 62
2607; "change"; 342; 1111; 3; 62
2608; "change"; 342; 1119; 3; 62
2609; "change"; 342; 1127; 3; 62
2610; "change"; 346; 497; 3; 62
2611; "change"; 348; 41; 3; 62
2612; "change"; 348; 61; 3; 62
2613; "change"; 348; 195; 3; 62
2614; "change"; 348; 421; 3; 62
2615; "change"; 348; 499; 3; 62
2616; "change"; 350; 43; 3; 62
2617; "change"; 350; 63; 3; 62
2618; "change"; 350; 87; 3; 62
2619; "change"; 350; 103; 3; 62
2620; "change"; 350; 197; 3; 62
2621; "change"; 350; 211; 3; 62
2622; "change"; 350; 219; 3; 62
2623; "change"; 350; 371; 3; 62
2624; "change"; 350; 379; 3; 62
2625; "change"; 350; 387; 3; 62
2626; "change"; 350; 391; 3; 62
2627; "change"; 350; 399; 3; 62
2628; "change"; 350; 407; 3; 62
2629; "change"; 350; 423; 3; 62
2630; "change"; 350; 449; 3; 62
2631; "change"; 350; 453; 3; 62
2632; "change"; 350; 513; 3; 62
2633; "change"; 350; 563; 3; 62
2634; "change"; 350; 585; 3; 62
2635; "change"; 350; 611; 3; 62
2636; "change"; 350; 893; 3; 62
2637; "change"; 350; 917; 3; 62
2638; "change"; 350; 941; 3; 62
2639; "change"; 350; 965; 3; 62
2640; "change"; 350; 989; 3; 62
2641; "change"; 350; 1013; 3; 62
2642; "change"; 352; 161; 3; 62
2643; "change"; 352; 173; 3; 62
2644; "change"; 352; 185; 3; 62
2645; "change"; 352; 459; 3; 62
2646; "change"; 352; 463; 3; 62
2647; "change"; 352; 467; 3; 62
2648; "change"; 352; 471; 3; 62
2649; "change"; 352; 475; 3; 62
2650; "change"; 352; 479; 3; 62
2651; "change"; 352; 483; 3; 62
2652; "change"; 352; 487; 3; 62
2653; "change"; 352; 515; 3; 62
2654; "change"; 354; 635; 3; 62
2655; "change"; 354; 645; 3; 62
2656; "change"; 354; 655; 3; 62
2657; "change"; 354; 665; 3; 62
2658; "change"; 354; 675; 3; 62
2659; "change"; 354; 685; 3; 62
2660; "change"; 354; 693; 3; 62
2661; "change"; 354; 703; 3; 62
2662; "change"; 354; 713; 3; 62
2663; "change"; 354; 723; 3; 62
2664; "change"; 354; 733; 3; 62
2665; "change"; 354; 743; 3; 62
2666; "change"; 356; 161; 3; 62
2667; "change"; 356; 173; 3; 62
2668; "change"; 356; 185; 3; 62
2669; "change"; 356; 389; 3; 62
2670; "change"; 356; 397; 3; 62
2671; "change"; 356; 405; 3; 62
2672; "change"; 356; 451; 3; 62
2673; "change"; 356; 475; 3; 62
2674; "change"; 356; 479; 3; 62
2675; "change"; 356; 483; 3; 62
2676; "change"; 356; 487; 3; 62
2677; "change"; 356; 515; 3; 62
2678; "change"; 356; 547; 3; 62
2679; "change"; 358; 19; 3; 62
2680; "change"; 358; 39; 3; 62
2681; "change"; 358; 43; 3; 62
2682; "change"; 358; 63; 3; 62
2683; "change"; 358; 87; 3; 62
2684; "change"; 358; 103; 3; 62
2685; "change"; 358; 193; 3; 62
2686; "change"; 358; 197; 3; 62
2687; "change"; 358; 211; 3; 62
2688; "change"; 358; 219; 3; 62
2689; "change"; 358; 391; 3; 62
2690; "change"; 358; 399; 3; 62
2691; "change"; 358; 407; 3; 62
2692; "change"; 358; 419; 3; 62
2693; "change"; 358; 423; 3; 62
2694; "change"; 358; 453; 3; 62
2695; "change"; 358; 501; 3; 62
2696; "change"; 358; 563; 3; 62
2697; "change"; 358; 585; 3; 62
2698; "change"; 358; 611; 3; 62
2699; "change"; 358; 893; 3; 62
2700; "change"; 358; 917; 3; 62
2701; "change"; 358; 941; 3; 62
2702; "change"; 358; 965; 3; 62
2703; "change"; 358; 989; 3; 62
2704; "change"; 358; 1013; 3; 62
2705; "change"; 360; 503; 3; 62
2706; "change"; 362; 505; 3; 62
2707; "change"; 364; 507; 3; 62
2708; "change"; 366; 581; 3; 62
2709; "change"; 368; 145; 3; 62
2710; "change"; 368; 157; 3; 62
2711; "change"; 368; 165; 3; 62
2712; "change"; 368; 177; 3; 62
2713; "change"; 368; 189; 3; 62
2714; "change"; 368; 201; 3; 62
2715; "change"; 368; 583; 3; 62
2716; "change"; 370; 19; 3; 62
2717; "change"; 370; 39; 3; 62
2718; "change"; 370; 43; 3; 62
2719; "change"; 370; 63; 3; 62
2720; "change"; 370; 87; 3; 62
2721; "change"; 370; 103; 3; 62
2722; "change"; 370; 193; 3; 62
2723; "change"; 370; 197; 3; 62
2724; "change"; 370; 211; 3; 62
2725; "change"; 370; 219; 3; 62
2726; "change"; 370; 351; 3; 62
2727; "change"; 370; 359; 3; 62
2728; "change"; 370; 419; 3; 62
2729; "change"; 370; 423; 3; 62
2730; "change"; 370; 449; 3; 62
2731; "change"; 370; 453; 3; 62
2732; "change"; 370; 501; 3; 62
2733; "change"; 370; 513; 3; 62
2734; "change"; 370; 563; 3; 62
2735; "change"; 370; 611; 3; 62
2736; "change"; 370; 893; 3; 62
2737; "change"; 370; 917; 3; 62
2738; "change"; 370; 941; 3; 62
2739; "change"; 370; 965; 3; 62
2740; "change"; 370; 989; 3; 62
2741; "change"; 370; 1013; 3; 62
2742; "change"; 372; 161; 3; 62
2743; "change"; 372; 173; 3; 62
2744; "change"; 372; 185; 3; 62
2745; "change"; 372; 353; 3; 62
2746; "change"; 372; 459; 3; 62
2747; "change"; 372; 463; 3; 62
2748; "change"; 372; 467; 3; 62
2749; "change"; 372; 471; 3; 62
2750; "change"; 372; 475; 3; 62
2751; "change"; 372; 479; 3; 62
2752; "change"; 372; 483; 3; 62
2753; "change"; 372; 487; 3; 62
2754; "change"; 372; 515; 3; 62
2755; "change"; 374; 581; 3; 62
2756; "change"; 376; 145; 3; 62
2757; "change"; 376; 157; 3; 62
2758; "change"; 376; 165; 3; 62
2759; "change"; 376; 177; 3; 62
2760; "change"; 376; 189; 3; 62
2761; "change"; 376; 201; 3; 62
2762; "change"; 376; 583; 3; 62
2763; "change"; 378; 19; 3; 62
2764; "change"; 378; 39; 3; 62
2765; "change"; 378; 43; 3; 62
2766; "change"; 378; 63; 3; 62
2767; "change"; 378; 87; 3; 62
2768; "change"; 378; 103; 3; 62
2769; "change"; 378; 193; 3; 62
2770; "change"; 378; 197; 3; 62
2771; "change"; 378; 211; 3; 62
2772; "change"; 378; 219; 3; 62
2773; "change"; 378; 351; 3; 62
2774; "change"; 378; 359; 3; 62
2775; "change"; 378; 419; 3; 62
2776; "change"; 378; 423; 3; 62
2777; "change"; 378; 449; 3; 62
2778; "change"; 378; 453; 3; 62
2779; "change"; 378; 501; 3; 62
2780; "change"; 378; 513; 3; 62
2781; "change"; 378; 563; 3; 62
2782; "change"; 378; 611; 3; 62
2783; "change"; 378; 893; 3; 62
2784; "change"; 378; 917; 3; 62
2785; "change"; 378; 941; 3; 62
2786; "change"; 378; 965; 3; 62
2787; "change"; 378; 989; 3; 62
2788; "change"; 378; 1013; 3; 62
2789; "change"; 380; 161; 3; 62
2790; "change"; 380; 173; 3; 62
2791; "change"; 380; 185; 3; 62
2792; "change"; 380; 353; 3; 62
2793; "change"; 380; 459; 3; 62
2794; "change"; 380; 463; 3; 62
2795; "change"; 380; 467; 3; 62
2796; "change"; 380; 471; 3; 62
2797; "change"; 380; 475; 3; 62
2798; "change"; 380; 479; 3; 62
2799; "change"; 380; 483; 3; 62
2800; "change"; 380; 487; 3; 62
2801; "change"; 380; 515; 3; 62
2802; "change"; 382; 581; 3; 62
2803; "change"; 384; 145; 3; 62
2804; "change"; 384; 157; 3; 62
2805; "change"; 384; 165; 3; 62
2806; "change"; 384; 177; 3; 62
2807; "change"; 384; 189; 3; 62
2808; "change"; 384; 201; 3; 62
2809; "change"; 384; 583; 3; 62
2810; "change"; 386; 19; 3; 62
2811; "change"; 386; 39; 3; 62
2812; "change"; 386; 43; 3; 62
2813; "change"; 386; 63; 3; 62
2814; "change"; 386; 87; 3; 62
2815; "change"; 386; 103; 3; 62
2816; "change"; 386; 193; 3; 62
2817; "change"; 386; 197; 3; 62
2818; "change"; 386; 211; 3; 62
2819; "change"; 386; 219; 3; 62
2820; "change"; 386; 351; 3; 62
2821; "change"; 386; 359; 3; 62
2822; "change"; 386; 419; 3; 62
2823; "change"; 386; 423; 3; 62
2824; "change"; 386; 449; 3; 62
2825; "change"; 386; 453; 3; 62
2826; "change"; 386; 501; 3; 62
2827; "change"; 386; 513; 3; 62
2828; "change"; 386; 563; 3; 62
2829; "change"; 386; 611; 3; 62
2830; "change"; 386; 893; 3; 62
2831; "change"; 386; 917; 3; 62
2832; "change"; 386; 941; 3; 62
2833; "change"; 386; 965; 3; 62
2834; "change"; 386; 989; 3; 62
2835; "change"; 386; 1013; 3; 62
2836; "change"; 388; 161; 3; 62
2837; "change"; 388; 173; 3; 62
2838; "change"; 388; 185; 3; 62
2839; "change"; 388; 353; 3; 62
2840; "change"; 388; 459; 3; 62
2841; "change"; 388; 463; 3; 62
2842; "change"; 388; 467; 3; 62
2843; "change"; 388; 471; 3; 62
2844; "change"; 388; 475; 3; 62
2845; "change"; 388; 479; 3; 62
2846; "change"; 388; 483; 3; 62
2847; "change"; 388; 487; 3; 62
2848; "change"; 388; 515; 3; 62
2849; "change"; 390; 19; 3; 62
2850; "change"; 390; 39; 3; 62
2851; "change"; 390; 43; 3; 62
2852; "change"; 390; 63; 3; 62
2853; "change"; 390; 87; 3; 62
2854; "change"; 390; 103; 3; 62
2855; "change"; 390; 193; 3; 62
2856; "change"; 390; 197; 3; 62
2857; "change"; 390; 211; 3; 62
2858; "change"; 390; 219; 3; 62
2859; "change"; 390; 359; 3; 62
2860; "change"; 390; 419; 3; 62
2861; "change"; 390; 423; 3; 62
2862; "change"; 390; 453; 3; 62
2863; "change"; 390; 501; 3; 62
2864; "change"; 390; 563; 3; 62
2865; "change"; 390; 585; 3; 62
2866; "change"; 390; 611; 3; 62
2867; "change"; 390; 893; 3; 62
2868; "change"; 390; 917; 3; 62
2869; "change"; 390; 941; 3; 62
2870; "change"; 390; 965; 3; 62
2871; "change"; 390; 989; 3; 62
2872; "change"; 390; 1013; 3; 62
2873; "change"; 392; 145; 3; 62
2874; "change"; 392; 157; 3; 62
2875; "change"; 392; 165; 3; 62
2876; "change"; 392; 177; 3; 62
2877; "change"; 392; 189; 3; 62
2878; "change"; 392; 201; 3; 62
2879; "change"; 392; 587; 3; 62
2880; "change"; 394; 589; 3; 62
2881; "change"; 396; 591; 3; 62
2882; "change"; 398; 19; 3; 62
2883; "change"; 398; 39; 3; 62
2884; "change"; 398; 43; 3; 62
2885; "change"; 398; 63; 3; 62
2886; "change"; 398; 87; 3; 62
2887; "change"; 398; 103; 3; 62
2888; "change"; 398; 193; 3; 62
