event_id; type; stop_id; line_id; line_direction; period
2159; "departure"; 280; 19; <; 900
2160; "departure"; 105; 195; >; 600
2161; "departure"; 81; 203; >; 600
2162; "arrival"; 486; 12; >; 1800
2163; "departure"; 322; 106; >; 1800
2164; "departure"; 460; 200; >; 600
2165; "departure"; 453; 186; <; 1800
2166; "departure"; 133; 44; <; 900
2167; "arrival"; 8; 206; >; 600
2168; "arrival"; 181; 198; <; 1200
2169; "departure"; 71; 199; <; 1200
2170; "arrival"; 497; 68; >; 1800
2171; "arrival"; 450; 207; >; 600
2172; "departure"; 342; 76; <; 1800
2173; "departure"; 440; 189; >; 900
2174; "departure"; 462; 34; >; 360
2175; "departure"; 462; 81; <; 300
2176; "arrival"; 44; 201; <; 600
2177; "departure"; 440; 11; <; 300
2178; "arrival"; 540; 42; <; 1800
2179; "arrival"; 248; 3; <; 1800
2180; "departure"; 483; 200; <; 600
2181; "arrival"; 207; 170; >; 1800
2182; "arrival"; 284; 18; <; 600
2183; "arrival"; 416; 26; >; 900
2184; "arrival"; 270; 69; <; 1800
2185; "departure"; 436; 169; >; 600
2186; "arrival"; 7; 203; <; 600
2187; "departure"; 489; 42; <; 1800
2188; "arrival"; 447; 66; >; 900
2189; "departure"; 450; 199; >; 1200
2190; "departure"; 448; 195; <; 600
2191; "departure"; 453; 205; <; 600
2192; "arrival"; 227; 210; <; 600
2193; "departure"; 223; 1; <; 1800
2194; "arrival"; 522; 132; >; 900
2195; "arrival"; 460; 19; <; 900
2196; "departure"; 82; 54; <; 900
2197; "arrival"; 464; 201; >; 600
2198; "arrival"; 407; 53; <; 1800
2199; "departure"; 481; 204; <; 600
2200; "departure"; 246; 61; >; 900
2201; "departure"; 554; 190; >; 900
2202; "departure"; 360; 42; >; 1800
2203; "arrival"; 406; 2; >; 900
2204; "arrival"; 425; 86; <; 1800
2205; "departure"; 35; 107; <; 600
2206; "arrival"; 522; 28; <; 1800
2207; "departure"; 442; 197; <; 600
2208; "arrival"; 150; 11; >; 300
2209; "departure"; 419; 189; <; 900
2210; "arrival"; 514; 20; >; 600
2211; "arrival"; 487; 25; >; 1800
2212; "arrival"; 211; 1; <; 1800
2213; "arrival"; 377; 89; <; 1800
2214; "arrival"; 474; 200; <; 600
2215; "arrival"; 335; 37; <; 1800
2216; "departure"; 423; 82; >; 450
2217; "departure"; 119; 43; <; 900
2218; "arrival"; 12; 208; <; 600
2219; "departure"; 48; 207; <; 600
2220; "departure"; 482; 202; >; 600
2221; "departure"; 571; 18; >; 600
2222; "departure"; 340; 37; <; 1800
2223; "arrival"; 88; 205; <; 600
2224; "arrival"; 323; 60; <; 1800
2225; "departure"; 520; 194; >; 600
2226; "departure"; 74; 195; <; 600
2227; "departure"; 296; 195; <; 600
2228; "departure"; 478; 69; <; 1800
2229; "departure"; 474; 205; >; 600
2230; "arrival"; 366; 209; <; 900
2231; "arrival"; 538; 149; >; 1800
2232; "departure"; 36; 207; >; 600
2233; "arrival"; 15; 194; <; 600
2234; "arrival"; 286; 21; >; 1800
2235; "departure"; 31; 90; >; 1800
2236; "departure"; 445; 3; >; 1800
2237; "departure"; 469; 201; >; 600
2238; "departure"; 496; 195; <; 600
2239; "arrival"; 21; 197; >; 600
2240; "arrival"; 507; 2; >; 900
2241; "arrival"; 476; 9; <; 1800
2242; "departure"; 127; 131; >; 1800
2243; "arrival"; 265; 78; <; 1800
2244; "departure"; 23; 203; >; 600
2245; "departure"; 195; 18; <; 600
2246; "departure"; 421; 42; >; 1800
2247; "arrival"; 420; 206; >; 600
2248; "arrival"; 264; 25; >; 1800
2249; "arrival"; 138; 39; >; 1800
2250; "departure"; 164; 44; <; 900
2251; "arrival"; 497; 188; <; 900
2252; "departure"; 288; 14; >; 1800
2253; "arrival"; 221; 1; >; 1800
2254; "arrival"; 526; 53; <; 1800
2255; "departure"; 130; 104; >; 1800
2256; "departure"; 85; 205; <; 600
2257; "departure"; 352; 37; >; 1800
2258; "departure"; 313; 54; <; 900
2259; "arrival"; 385; 4; >; 360
2260; "departure"; 468; 202; <; 600
2261; "departure"; 440; 80; >; 900
2262; "arrival"; 532; 37; <; 1800
2263; "arrival"; 122; 53; <; 1800
2264; "arrival"; 519; 103; >; 1800
2265; "departure"; 163; 11; <; 300
2266; "departure"; 319; 105; <; 1800
2267; "departure"; 339; 28; >; 1800
2268; "departure"; 16; 208; >; 600
2269; "arrival"; 571; 19; <; 900
2270; "departure"; 459; 207; >; 600
2271; "departure"; 219; 103; >; 1800
2272; "departure"; 8; 194; >; 600
2273; "departure"; 156; 11; >; 300
2274; "departure"; 226; 63; >; 1800
2275; "departure"; 133; 6; <; 450
2276; "departure"; 259; 12; <; 1800
2277; "departure"; 462; 200; >; 600
2278; "departure"; 273; 3; >; 1800
2279; "departure"; 522; 69; >; 1800
2280; "arrival"; 345; 111; >; 1800
2281; "arrival"; 450; 194; >; 600
2282; "departure"; 50; 207; >; 600
2283; "departure"; 573; 2; <; 900
2284; "arrival"; 464; 204; >; 600
2285; "departure"; 341; 38; >; 1800
2286; "departure"; 468; 112; <; 1800
2287; "departure"; 421; 206; <; 600
2288; "departure"; 65; 208; <; 600
2289; "arrival"; 440; 44; <; 900
2290; "arrival"; 437; 198; <; 1200
2291; "departure"; 69; 202; <; 600
2292; "departure"; 71; 204; <; 600
2293; "arrival"; 71; 202; <; 600
2294; "arrival"; 256; 12; <; 1800
2295; "arrival"; 259; 12; >; 1800
2296; "arrival"; 506; 206; <; 600
2297; "arrival"; 103; 34; <; 360
2298; "arrival"; 32; 90; <; 1800
2299; "arrival"; 122; 72; >; 1800
2300; "arrival"; 528; 107; >; 600
2301; "departure"; 239; 116; >; 1800
2302; "arrival"; 14; 194; >; 600
2303; "arrival"; 476; 191; <; 900
2304; "arrival"; 17; 194; >; 600
2305; "arrival"; 527; 191; >; 900
2306; "departure"; 443; 3; <; 1800
2307; "departure"; 440; 80; <; 900
2308; "arrival"; 206; 82; >; 450
2309; "arrival"; 74; 195; >; 600
2310; "departure"; 464; 198; <; 1200
2311; "arrival"; 477; 200; <; 600
2312; "departure"; 528; 180; >; 1800
2313; "arrival"; 55; 179; <; 1800
2314; "departure"; 335; 37; >; 1800
2315; "departure"; 499; 68; >; 1800
2316; "arrival"; 406; 27; >; 1800
2317; "arrival"; 260; 9; <; 1800
2318; "arrival"; 303; 62; <; 1800
2319; "departure"; 531; 195; <; 600
2320; "arrival"; 91; 206; >; 600
2321; "arrival"; 192; 19; >; 900
2322; "arrival"; 469; 202; >; 600
2323; "arrival"; 498; 203; <; 600
2324; "departure"; 250; 85; <; 600
2325; "departure"; 434; 194; >; 600
2326; "arrival"; 415; 65; >; 900
2327; "arrival"; 502; 51; >; 300
2328; "departure"; 512; 201; >; 600
2329; "arrival"; 209; 82; <; 450
2330; "departure"; 446; 197; >; 600
2331; "departure"; 181; 70; >; 900
2332; "arrival"; 121; 190; <; 900
2333; "arrival"; 463; 199; >; 1200
2334; "arrival"; 65; 200; >; 600
2335; "arrival"; 228; 63; <; 1800
2336; "arrival"; 11; 195; >; 600
2337; "arrival"; 478; 204; >; 600
2338; "arrival"; 318; 105; >; 1800
2339; "arrival"; 120; 188; <; 900
2340; "departure"; 521; 211; >; 900
2341; "departure"; 470; 60; <; 1800
2342; "departure"; 90; 205; >; 600
2343; "arrival"; 492; 3; <; 1800
2344; "arrival"; 467; 114; <; 900
2345; "departure"; 472; 144; >; 1800
2346; "arrival"; 342; 76; <; 1800
2347; "departure"; 479; 204; >; 600
2348; "departure"; 408; 134; >; 1800
2349; "arrival"; 446; 197; >; 600
2350; "arrival"; 226; 82; >; 450
2351; "departure"; 487; 208; >; 600
2352; "arrival"; 327; 114; <; 900
2353; "arrival"; 268; 78; >; 1800
2354; "arrival"; 63; 205; <; 600
2355; "departure"; 115; 202; <; 600
2356; "arrival"; 462; 81; <; 300
2357; "departure"; 477; 199; >; 1200
2358; "departure"; 419; 187; <; 900
2359; "departure"; 449; 39; >; 1800
2360; "departure"; 4; 206; >; 600
2361; "arrival"; 447; 96; >; 1800
2362; "arrival"; 280; 19; <; 900
2363; "arrival"; 137; 6; <; 450
2364; "departure"; 12; 194; >; 600
2365; "departure"; 153; 11; <; 300
2366; "arrival"; 239; 116; >; 1800
2367; "arrival"; 36; 90; >; 1800
2368; "arrival"; 410; 166; >; 1800
2369; "arrival"; 27; 62; >; 1800
2370; "arrival"; 368; 93; <; 1800
2371; "departure"; 103; 204; >; 600
2372; "departure"; 450; 97; <; 1800
2373; "departure"; 181; 199; >; 1200
2374; "arrival"; 564; 4; <; 360
2375; "arrival"; 255; 9; >; 1800
2376; "arrival"; 156; 17; <; 600
2377; "departure"; 557; 175; >; 1800
2378; "arrival"; 489; 42; <; 1800
2379; "departure"; 130; 130; >; 1800
2380; "departure"; 466; 39; >; 1800
2381; "arrival"; 83; 206; <; 600
2382; "departure"; 536; 49; >; 900
2383; "departure"; 551; 192; >; 900
2384; "arrival"; 519; 87; >; 900
2385; "arrival"; 434; 194; >; 600
2386; "arrival"; 69; 202; <; 600
2387; "departure"; 9; 195; >; 600
2388; "arrival"; 497; 189; >; 900
2389; "arrival"; 74; 203; <; 600
2390; "arrival"; 281; 18; >; 600
2391; "departure"; 224; 1; >; 1800
2392; "arrival"; 420; 159; >; 900
2393; "arrival"; 14; 189; >; 900
2394; "departure"; 39; 107; >; 600
2395; "arrival"; 440; 102; >; 1800
2396; "arrival"; 161; 183; >; 1800
2397; "arrival"; 364; 36; >; 900
2398; "arrival"; 71; 204; <; 600
2399; "arrival"; 62; 200; <; 600
2400; "arrival"; 426; 42; >; 1800
2401; "arrival"; 43; 14; >; 1800
2402; "arrival"; 476; 193; >; 1800
2403; "departure"; 454; 182; >; 1800
2404; "departure"; 438; 206; <; 600
2405; "arrival"; 554; 192; >; 900
2406; "departure"; 465; 207; >; 600
2407; "arrival"; 437; 81; >; 300
2408; "arrival"; 183; 17; <; 600
2409; "arrival"; 421; 206; <; 600
2410; "arrival"; 508; 2; <; 900
2411; "arrival"; 42; 14; <; 1800
2412; "departure"; 450; 81; >; 300
2413; "departure"; 253; 29; <; 600
2414; "departure"; 191; 19; <; 900
2415; "arrival"; 311; 54; >; 900
2416; "arrival"; 156; 81; >; 300
2417; "departure"; 133; 68; >; 1800
2418; "arrival"; 290; 2; <; 900
2419; "departure"; 43; 2; <; 900
2420; "arrival"; 353; 36; <; 900
2421; "departure"; 363; 93; >; 1800
2422; "departure"; 447; 6; <; 450
2423; "departure"; 442; 183; >; 1800
2424; "arrival"; 246; 61; >; 900
2425; "arrival"; 127; 131; >; 1800
2426; "arrival"; 9; 195; <; 600
2427; "departure"; 53; 201; <; 600
2428; "departure"; 207; 141; >; 1800
2429; "departure"; 474; 208; <; 600
2430; "arrival"; 223; 1; <; 1800
2431; "arrival"; 454; 73; <; 1800
2432; "arrival"; 481; 204; <; 600
2433; "arrival"; 97; 206; >; 600
2434; "departure"; 446; 3; <; 1800
2435; "arrival"; 493; 26; <; 900
2436; "arrival"; 274; 67; <; 360
2437; "departure"; 404; 167; <; 1800
2438; "departure"; 360; 42; <; 1800
2439; "arrival"; 35; 107; <; 600
2440; "departure"; 438; 6; <; 450
2441; "departure"; 519; 103; <; 1800
2442; "arrival"; 62; 208; <; 600
2443; "arrival"; 440; 11; <; 300
2444; "departure"; 194; 18; <; 600
2445; "departure"; 168; 156; >; 1800
2446; "arrival"; 496; 203; <; 600
2447; "departure"; 440; 191; <; 900
2448; "departure"; 434; 206; >; 600
2449; "departure"; 122; 193; <; 1800
2450; "arrival"; 552; 200; >; 600
2451; "departure"; 302; 62; >; 1800
2452; "departure"; 479; 202; <; 600
2453; "departure"; 477; 201; >; 600
2454; "departure"; 310; 54; <; 900
2455; "departure"; 43; 2; >; 900
2456; "arrival"; 123; 18; <; 600
2457; "arrival"; 480; 199; >; 1200
2458; "departure"; 135; 34; <; 360
2459; "departure"; 462; 189; <; 900
2460; "departure"; 365; 138; <; 1800
2461; "arrival"; 416; 26; <; 900
2462; "departure"; 428; 184; >; 900
2463; "departure"; 435; 121; <; 300
2464; "departure"; 524; 69; >; 1800
2465; "arrival"; 453; 205; <; 600
2466; "arrival"; 459; 207; >; 600
2467; "departure"; 494; 203; <; 600
2468; "arrival"; 460; 207; <; 600
2469; "arrival"; 71; 199; <; 1200
2470; "arrival"; 295; 2; >; 900
2471; "arrival"; 130; 104; <; 1800
2472; "arrival"; 10; 194; <; 600
2473; "arrival"; 105; 195; >; 600
2474; "departure"; 41; 207; <; 600
2475; "arrival"; 360; 42; >; 1800
2476; "departure"; 464; 204; <; 600
2477; "departure"; 264; 25; <; 1800
2478; "departure"; 373; 110; <; 1800
2479; "arrival"; 333; 113; >; 1800
2480; "arrival"; 450; 204; <; 600
2481; "departure"; 162; 66; >; 900
2482; "departure"; 438; 197; <; 600
2483; "arrival"; 335; 38; <; 1800
2484; "departure"; 68; 201; <; 600
2485; "arrival"; 249; 85; >; 600
2486; "arrival"; 440; 189; >; 900
2487; "departure"; 289; 14; >; 1800
2488; "departure"; 450; 197; >; 600
2489; "arrival"; 462; 34; >; 360
2490; "arrival"; 69; 202; >; 600
2491; "arrival"; 430; 89; >; 1800
2492; "departure"; 14; 208; <; 600
2493; "departure"; 122; 72; <; 1800
2494; "departure"; 138; 39; <; 1800
2495; "departure"; 14; 189; <; 900
2496; "arrival"; 133; 44; <; 900
2497; "arrival"; 201; 193; >; 1800
2498; "arrival"; 450; 199; >; 1200
2499; "arrival"; 162; 66; <; 900
2500; "departure"; 516; 191; >; 900
2501; "departure"; 485; 43; >; 900
2502; "departure"; 72; 199; <; 1200
2503; "arrival"; 460; 200; >; 600
2504; "departure"; 478; 202; >; 600
2505; "arrival"; 520; 208; <; 600
2506; "arrival"; 113; 196; <; 600
2507; "departure"; 463; 199; <; 1200
2508; "arrival"; 462; 61; <; 900
2509; "departure"; 405; 27; >; 1800
2510; "departure"; 82; 203; >; 600
2511; "departure"; 264; 9; >; 1800
2512; "arrival"; 122; 20; <; 600
2513; "arrival"; 351; 37; >; 1800
2514; "departure"; 462; 17; >; 600
2515; "departure"; 69; 198; <; 1200
2516; "arrival"; 448; 195; <; 600
2517; "arrival"; 450; 201; >; 600
2518; "arrival"; 487; 208; <; 600
2519; "arrival"; 483; 200; <; 600
2520; "arrival"; 442; 197; <; 600
2521; "departure"; 536; 28; >; 1800
2522; "arrival"; 402; 73; >; 1800
2523; "departure"; 70; 211; >; 900
2524; "departure"; 386; 4; <; 360
2525; "arrival"; 281; 18; <; 600
2526; "departure"; 431; 89; <; 1800
2527; "departure"; 504; 14; <; 1800
2528; "arrival"; 163; 6; <; 450
2529; "arrival"; 332; 104; <; 1800
2530; "arrival"; 277; 135; >; 900
2531; "arrival"; 404; 167; >; 1800
2532; "arrival"; 337; 37; <; 1800
2533; "departure"; 474; 205; <; 600
2534; "arrival"; 256; 12; >; 1800
2535; "departure"; 455; 85; <; 600
2536; "departure"; 437; 204; >; 600
2537; "arrival"; 329; 71; >; 1800
2538; "arrival"; 81; 203; >; 600
2539; "departure"; 482; 204; <; 600
2540; "arrival"; 532; 38; <; 1800
2541; "departure"; 125; 187; >; 900
2542; "arrival"; 185; 17; >; 600
2543; "departure"; 470; 88; >; 1800
2544; "arrival"; 300; 74; <; 1800
2545; "departure"; 494; 195; <; 600
2546; "arrival"; 513; 201; <; 600
2547; "departure"; 31; 135; >; 900
2548; "arrival"; 19; 197; >; 600
2549; "arrival"; 23; 203; <; 600
2550; "arrival"; 450; 199; <; 1200
2551; "arrival"; 554; 190; >; 900
2552; "departure"; 514; 21; >; 1800
2553; "arrival"; 226; 95; <; 360
2554; "departure"; 229; 4; <; 360
2555; "departure"; 441; 188; >; 900
2556; "departure"; 402; 73; <; 1800
2557; "arrival"; 440; 6; <; 450
2558; "arrival"; 501; 208; <; 600
2559; "departure"; 444; 46; >; 300
2560; "departure"; 131; 69; >; 1800
2561; "departure"; 523; 196; >; 600
2562; "departure"; 352; 28; >; 1800
2563; "departure"; 483; 209; >; 900
2564; "departure"; 274; 70; >; 900
2565; "arrival"; 502; 27; <; 1800
2566; "arrival"; 470; 104; <; 1800
2567; "departure"; 72; 200; >; 600
2568; "departure"; 157; 29; >; 600
2569; "departure"; 451; 136; <; 1800
2570; "departure"; 381; 4; <; 360
2571; "departure"; 225; 1; <; 1800
2572; "departure"; 294; 195; >; 600
2573; "arrival"; 497; 44; >; 900
2574; "departure"; 501; 205; <; 600
2575; "departure"; 285; 20; >; 600
2576; "arrival"; 145; 88; <; 1800
2577; "departure"; 148; 120; >; 1800
2578; "arrival"; 264; 9; <; 1800
2579; "departure"; 190; 19; >; 900
2580; "arrival"; 92; 206; <; 600
2581; "arrival"; 122; 21; <; 1800
2582; "arrival"; 296; 195; >; 600
2583; "arrival"; 478; 211; >; 900
2584; "departure"; 61; 208; <; 600
2585; "arrival"; 320; 73; >; 1800
2586; "arrival"; 227; 210; >; 600
2587; "departure"; 440; 187; <; 900
2588; "arrival"; 229; 4; >; 360
2589; "arrival"; 127; 152; >; 1800
2590; "arrival"; 111; 202; >; 600
2591; "arrival"; 542; 4; >; 360
2592; "arrival"; 504; 2; >; 900
2593; "arrival"; 441; 192; >; 900
2594; "departure"; 274; 67; >; 360
2595; "departure"; 96; 206; >; 600
2596; "arrival"; 481; 199; <; 1200
2597; "arrival"; 460; 208; >; 600
2598; "arrival"; 264; 12; <; 1800
2599; "arrival"; 468; 202; >; 600
2600; "arrival"; 68; 199; >; 1200
2601; "arrival"; 437; 207; >; 600
2602; "arrival"; 440; 188; <; 900
2603; "arrival"; 469; 88; <; 1800
2604; "arrival"; 68; 200; <; 600
2605; "departure"; 74; 9; >; 1800
2606; "departure"; 196; 79; >; 1800
2607; "arrival"; 152; 11; >; 300
2608; "departure"; 369; 36; <; 900
2609; "arrival"; 503; 206; <; 600
2610; "departure"; 189; 80; <; 900
2611; "departure"; 527; 191; <; 900
2612; "arrival"; 108; 211; <; 900
2613; "arrival"; 512; 20; >; 600
2614; "departure"; 349; 28; <; 1800
2615; "arrival"; 460; 70; <; 900
2616; "arrival"; 181; 67; >; 360
2617; "arrival"; 468; 76; <; 1800
2618; "arrival"; 536; 50; >; 1800
2619; "arrival"; 262; 95; >; 360
2620; "arrival"; 364; 168; <; 1800
2621; "arrival"; 487; 9; <; 1800
2622; "departure"; 460; 205; >; 600
2623; "departure"; 164; 46; <; 300
2624; "departure"; 517; 116; >; 1800
2625; "arrival"; 240; 116; <; 1800
2626; "departure"; 350; 37; <; 1800
2627; "departure"; 471; 78; >; 1800
2628; "arrival"; 462; 191; >; 900
2629; "arrival"; 190; 18; >; 600
2630; "departure"; 526; 53; >; 1800
2631; "departure"; 558; 128; >; 900
2632; "arrival"; 114; 202; <; 600
2633; "departure"; 492; 203; >; 600
2634; "departure"; 22; 203; <; 600
2635; "arrival"; 432; 206; >; 600
2636; "arrival"; 106; 210; >; 600
2637; "departure"; 336; 38; >; 1800
2638; "departure"; 340; 38; <; 1800
2639; "departure"; 322; 157; <; 900
2640; "arrival"; 444; 11; >; 300
2641; "arrival"; 435; 194; <; 600
2642; "departure"; 433; 36; <; 900
2643; "arrival"; 474; 4; >; 360
2644; "arrival"; 242; 3; >; 1800
2645; "departure"; 454; 154; >; 600
2646; "departure"; 482; 199; <; 1200
2647; "arrival"; 366; 204; >; 600
2648; "departure"; 405; 27; <; 1800
2649; "departure"; 325; 60; >; 1800
2650; "departure"; 166; 79; <; 1800
2651; "departure"; 512; 20; <; 600
2652; "departure"; 514; 201; <; 600
2653; "arrival"; 60; 200; >; 600
2654; "departure"; 327; 114; >; 900
2655; "arrival"; 501; 208; >; 600
2656; "departure"; 210; 1; >; 1800
2657; "arrival"; 441; 101; >; 300
2658; "departure"; 219; 128; <; 900
2659; "departure"; 81; 205; >; 600
2660; "departure"; 342; 76; >; 1800
2661; "departure"; 519; 210; >; 600
2662; "departure"; 55; 201; >; 600
2663; "departure"; 441; 206; <; 600
2664; "arrival"; 450; 39; >; 1800
2665; "arrival"; 92; 204; <; 600
2666; "departure"; 226; 26; >; 900
2667; "departure"; 450; 97; >; 1800
2668; "departure"; 122; 20; >; 600
2669; "arrival"; 41; 207; >; 600
2670; "arrival"; 53; 201; >; 600
2671; "departure"; 63; 200; >; 600
2672; "departure"; 357; 43; <; 900
2673; "arrival"; 58; 200; <; 600
2674; "departure"; 509; 2; >; 900
2675; "departure"; 447; 6; >; 450
2676; "arrival"; 448; 197; <; 600
2677; "arrival"; 420; 187; <; 900
2678; "departure"; 212; 1; >; 1800
2679; "departure"; 160; 142; >; 900
2680; "arrival"; 476; 200; <; 600
2681; "departure"; 466; 39; <; 1800
2682; "arrival"; 154; 11; <; 300
2683; "departure"; 3; 206; <; 600
2684; "departure"; 5; 206; >; 600
2685; "departure"; 437; 29; <; 600
2686; "arrival"; 437; 201; <; 600
2687; "departure"; 23; 197; >; 600
2688; "arrival"; 72; 209; <; 900
2689; "arrival"; 440; 189; <; 900
2690; "arrival"; 478; 204; <; 600
2691; "departure"; 419; 189; >; 900
2692; "arrival"; 156; 11; >; 300
2693; "arrival"; 294; 210; <; 600
2694; "arrival"; 41; 27; >; 1800
2695; "departure"; 267; 78; <; 1800
2696; "arrival"; 262; 82; <; 450
2697; "arrival"; 469; 201; <; 600
2698; "arrival"; 274; 70; <; 900
2699; "departure"; 462; 192; >; 900
2700; "arrival"; 76; 203; >; 600
2701; "departure"; 45; 207; >; 600
2702; "arrival"; 348; 28; <; 1800
2703; "arrival"; 449; 97; <; 1800
2704; "departure"; 114; 196; >; 600
2705; "departure"; 90; 205; <; 600
2706; "departure"; 50; 207; <; 600
2707; "arrival"; 29; 108; <; 1800
2708; "departure"; 561; 34; <; 360
2709; "departure"; 161; 61; <; 900
2710; "arrival"; 474; 208; >; 600
2711; "departure"; 305; 74; >; 1800
2712; "departure"; 478; 200; <; 600
2713; "departure"; 477; 204; >; 600
2714; "arrival"; 444; 44; >; 900
2715; "arrival"; 453; 197; <; 600
2716; "departure"; 322; 60; >; 1800
2717; "arrival"; 490; 65; <; 900
2718; "departure"; 440; 102; <; 1800
2719; "departure"; 17; 206; <; 600
2720; "arrival"; 573; 2; <; 900
2721; "arrival"; 48; 200; >; 600
2722; "departure"; 217; 1; <; 1800
2723; "departure"; 552; 209; >; 900
2724; "departure"; 538; 149; <; 1800
2725; "departure"; 447; 11; <; 300
2726; "arrival"; 443; 3; <; 1800
2727; "arrival"; 457; 29; <; 600
2728; "arrival"; 411; 165; >; 1800
2729; "arrival"; 71; 200; <; 600
2730; "arrival"; 339; 38; <; 1800
2731; "departure"; 16; 194; >; 600
2732; "departure"; 536; 49; <; 900
2733; "departure"; 380; 4; >; 360
2734; "departure"; 383; 4; <; 360
2735; "arrival"; 469; 144; >; 1800
2736; "departure"; 396; 49; <; 900
2737; "departure"; 76; 195; >; 600
2738; "departure"; 260; 25; >; 1800
2739; "arrival"; 144; 145; >; 1800
2740; "arrival"; 56; 60; >; 1800
2741; "departure"; 307; 108; <; 1800
2742; "arrival"; 288; 14; >; 1800
2743; "arrival"; 100; 201; >; 600
2744; "arrival"; 313; 54; <; 900
2745; "arrival"; 18; 197; <; 600
2746; "arrival"; 113; 196; >; 600
2747; "arrival"; 64; 208; >; 600
2748; "arrival"; 226; 95; >; 360
2749; "arrival"; 377; 110; <; 1800
2750; "arrival"; 101; 201; <; 600
2751; "arrival"; 425; 206; >; 600
2752; "departure"; 448; 81; >; 300
2753; "arrival"; 192; 19; <; 900
2754; "arrival"; 450; 61; >; 900
2755; "departure"; 461; 201; >; 600
2756; "departure"; 479; 198; >; 1200
2757; "departure"; 19; 203; >; 600
2758; "arrival"; 164; 44; <; 900
2759; "departure"; 371; 86; >; 1800
2760; "arrival"; 339; 28; >; 1800
2761; "departure"; 55; 201; <; 600
2762; "arrival"; 477; 198; >; 1200
2763; "arrival"; 31; 90; >; 1800
2764; "arrival"; 209; 26; >; 900
2765; "arrival"; 419; 189; <; 900
2766; "departure"; 64; 205; >; 600
2767; "arrival"; 460; 19; >; 900
2768; "departure"; 167; 100; <; 1800
2769; "departure"; 122; 135; >; 900
2770; "departure"; 9; 206; <; 600
2771; "departure"; 364; 36; <; 900
2772; "departure"; 41; 27; <; 1800
2773; "arrival"; 419; 187; >; 900
2774; "departure"; 91; 2; >; 900
2775; "departure"; 494; 9; <; 1800
2776; "arrival"; 293; 2; <; 900
2777; "departure"; 92; 2; <; 900
2778; "arrival"; 440; 80; >; 900
2779; "departure"; 574; 2; >; 900
2780; "departure"; 322; 60; <; 1800
2781; "departure"; 135; 6; >; 450
2782; "arrival"; 147; 120; >; 1800
2783; "arrival"; 380; 4; <; 360
2784; "departure"; 421; 65; <; 900
2785; "arrival"; 460; 207; >; 600
2786; "arrival"; 459; 207; <; 600
2787; "departure"; 500; 205; >; 600
2788; "departure"; 278; 72; <; 1800
2789; "arrival"; 257; 9; >; 1800
2790; "departure"; 21; 197; <; 600
2791; "arrival"; 124; 205; <; 600
2792; "departure"; 462; 207; >; 600
2793; "arrival"; 450; 200; <; 600
2794; "departure"; 79; 203; >; 600
2795; "departure"; 423; 118; <; 900
2796; "departure"; 69; 200; >; 600
2797; "arrival"; 492; 44; <; 900
2798; "arrival"; 527; 193; >; 1800
2799; "arrival"; 255; 26; >; 900
2800; "arrival"; 424; 206; <; 600
2801; "departure"; 462; 66; <; 900
2802; "arrival"; 277; 134; >; 1800
2803; "arrival"; 133; 6; <; 450
2804; "arrival"; 521; 211; >; 900
2805; "departure"; 442; 6; <; 450
2806; "arrival"; 163; 11; <; 300
2807; "departure"; 406; 51; <; 300
2808; "departure"; 503; 2; <; 900
2809; "departure"; 61; 208; >; 600
2810; "departure"; 66; 200; <; 600
2811; "departure"; 464; 199; <; 1200
2812; "arrival"; 335; 37; >; 1800
2813; "departure"; 441; 101; <; 300
2814; "arrival"; 130; 104; >; 1800
2815; "arrival"; 319; 105; <; 1800
2816; "arrival"; 322; 106; >; 1800
2817; "arrival"; 440; 80; <; 900
2818; "departure"; 322; 106; <; 1800
2819; "departure"; 538; 153; <; 900
2820; "arrival"; 481; 200; <; 600
2821; "arrival"; 85; 205; <; 600
2822; "departure"; 214; 1; <; 1800
2823; "arrival"; 259; 12; <; 1800
2824; "arrival"; 341; 38; >; 1800
2825; "arrival"; 461; 201; <; 600
2826; "departure"; 315; 62; >; 1800
2827; "departure"; 447; 11; >; 300
2828; "departure"; 31; 135; <; 900
2829; "departure"; 85; 205; >; 600
2830; "departure"; 10; 206; >; 600
2831; "arrival"; 478; 199; <; 1200
2832; "departure"; 256; 25; >; 1800
2833; "arrival"; 522; 69; >; 1800
2834; "arrival"; 273; 3; >; 1800
2835; "arrival"; 219; 103; >; 1800
2836; "departure"; 356; 209; >; 900
2837; "departure"; 302; 74; <; 1800
2838; "arrival"; 226; 63; >; 1800
2839; "arrival"; 65; 208; <; 600
2840; "departure"; 6; 194; >; 600
2841; "departure"; 114; 204; >; 600
2842; "arrival"; 510; 201; <; 600
2843; "arrival"; 78; 203; <; 600
2844; "arrival"; 74; 195; <; 600
2845; "departure"; 422; 145; >; 1800
2846; "departure"; 219; 103; <; 1800
2847; "departure"; 407; 53; >; 1800
2848; "arrival"; 159; 120; <; 1800
2849; "arrival"; 512; 21; <; 1800
2850; "departure"; 531; 26; >; 900
2851; "departure"; 405; 2; >; 900
2852; "arrival"; 181; 70; >; 900
2853; "departure"; 374; 110; >; 1800
2854; "departure"; 111; 209; >; 900
2855; "arrival"; 296; 195; <; 600
2856; "departure"; 501; 204; <; 600
2857; "departure"; 276; 70; >; 900
2858; "arrival"; 156; 6; >; 450
2859; "departure"; 434; 85; >; 600
2860; "departure"; 18; 203; <; 600
2861; "departure"; 440; 3; >; 1800
